"","itsId","recId","blkId","blkTypeId","segId","blkType","spkr","startTime","endTime","startClockTime","endClockTime","startClockTimeLocal","endClockTimeLocal","average_dB","peak_dB","recordingInfo","childCryVfxLen","childUttCnt","childUttLen","endCry1","startCry1","conversationInfo","convStatus","convCount","convTurnCount","convResponseCount","convType","convTurnType","convFloorType","femaleAdultNonSpeechLen","femaleAdultUttCnt","femaleAdultUttLen","femaleAdultWordCnt","endUtt1","startUtt1","maleAdultNonSpeechLen","maleAdultUttCnt","maleAdultUttLen","maleAdultWordCnt","endVfx1","startVfx1","endUtt2","startUtt2","endUtt3","startUtt3","endCry2","startCry2"
"9888","20190819_210631_022870",1,1023,512,9888,"Pause","NOF",33365.15,33366.21,2019-08-14 22:06:12,2019-08-14 22:06:13,2019-08-14 18:06:12,2019-08-14 18:06:13,-28.59,-18.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9889","20190819_210631_022870",1,1023,512,9889,"Pause","OLN",33366.21,33367.14,2019-08-14 22:06:13,2019-08-14 22:06:14,2019-08-14 18:06:13,2019-08-14 18:06:14,-23.36,-10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9890","20190819_210631_022870",1,1024,512,9890,"Conversation","FAN",33367.14,33368.14,2019-08-14 22:06:14,2019-08-14 22:06:15,2019-08-14 18:06:14,2019-08-14 18:06:15,-35.26,-29.23,NA,NA,NA,NA,NA,NA,"EC|512|145|0|AMF|NT|FI","EC",512,145,0,"AMF","NT","FI",0,0,0,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9891","20190819_210631_022870",1,1025,513,9891,"Pause","NOF",33368.14,33370.87,2019-08-14 22:06:15,2019-08-14 22:06:17,2019-08-14 18:06:15,2019-08-14 18:06:17,-38.19,-20.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9892","20190819_210631_022870",1,1025,513,9892,"Pause","CHN",33370.87,33371.47,2019-08-14 22:06:17,2019-08-14 22:06:18,2019-08-14 18:06:17,2019-08-14 18:06:18,-25.33,-16.44,NA,0.2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33371.07,33370.87,NA,NA,NA,NA,NA,NA
"9893","20190819_210631_022870",1,1025,513,9893,"Pause","NOF",33371.47,33372.32,2019-08-14 22:06:18,2019-08-14 22:06:19,2019-08-14 18:06:18,2019-08-14 18:06:19,-45.16,-36.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9894","20190819_210631_022870",1,1025,513,9894,"Pause","FAF",33372.32,33372.92,2019-08-14 22:06:19,2019-08-14 22:06:19,2019-08-14 18:06:19,2019-08-14 18:06:19,-33.18,-22.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9895","20190819_210631_022870",1,1025,513,9895,"Pause","MAF",33372.92,33374.65,2019-08-14 22:06:19,2019-08-14 22:06:21,2019-08-14 18:06:19,2019-08-14 18:06:21,-39.76,-21.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9896","20190819_210631_022870",1,1026,513,9896,"Conversation","CHN",33374.65,33375.34,2019-08-14 22:06:21,2019-08-14 22:06:22,2019-08-14 18:06:21,2019-08-14 18:06:22,-17.78,-12.15,NA,0,1,0.69,NA,NA,"BC|513|145|0|CM|NT|FI","BC",513,145,0,"CM","NT","FI",NA,NA,NA,NA,"PT33375.34S","PT33374.65S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9897","20190819_210631_022870",1,1026,513,9897,"Conversation","MAF",33375.34,33376.14,2019-08-14 22:06:22,2019-08-14 22:06:23,2019-08-14 18:06:22,2019-08-14 18:06:23,-42.15,-27.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9898","20190819_210631_022870",1,1026,513,9898,"Conversation","CHN",33376.14,33377.42,2019-08-14 22:06:23,2019-08-14 22:06:24,2019-08-14 18:06:23,2019-08-14 18:06:24,-18.24,-11.75,NA,0,1,0.9,NA,NA,"EC|513|145|0|CM|NT|FH","EC",513,145,0,"CM","NT","FH",NA,NA,NA,NA,"PT33377.04S","PT33376.14S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9899","20190819_210631_022870",1,1027,514,9899,"Pause","SIL",33377.42,33380.14,2019-08-14 22:06:24,2019-08-14 22:06:27,2019-08-14 18:06:24,2019-08-14 18:06:27,-47.44,-25.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9900","20190819_210631_022870",1,1027,514,9900,"Pause","FAF",33380.14,33380.94,2019-08-14 22:06:27,2019-08-14 22:06:27,2019-08-14 18:06:27,2019-08-14 18:06:27,-46.52,-36.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9901","20190819_210631_022870",1,1027,514,9901,"Pause","SIL",33380.94,33383.57,2019-08-14 22:06:27,2019-08-14 22:06:30,2019-08-14 18:06:27,2019-08-14 18:06:30,-46.6,-26.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9902","20190819_210631_022870",1,1028,514,9902,"Conversation","CHN",33383.57,33384.5,2019-08-14 22:06:30,2019-08-14 22:06:31,2019-08-14 18:06:30,2019-08-14 18:06:31,-29.01,-16.15,NA,0,1,0.38,NA,NA,"BC|514|145|0|CIC|TIFI|FI","BC",514,145,0,"CIC","TIFI","FI",NA,NA,NA,NA,"PT33383.95S","PT33383.57S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9903","20190819_210631_022870",1,1028,514,9903,"Conversation","SIL",33384.5,33386.36,2019-08-14 22:06:31,2019-08-14 22:06:33,2019-08-14 18:06:31,2019-08-14 18:06:33,-42.22,-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9904","20190819_210631_022870",1,1028,514,9904,"Conversation","FAN",33386.36,33387.46,2019-08-14 22:06:33,2019-08-14 22:06:34,2019-08-14 18:06:33,2019-08-14 18:06:34,-38.72,-24.98,NA,NA,NA,NA,NA,NA,"RC|514|146|1|CIC|TIFR|FI","RC",514,146,1,"CIC","TIFR","FI",0,0,0,4.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9905","20190819_210631_022870",1,1028,514,9905,"Conversation","OLF",33387.46,33388.9,2019-08-14 22:06:34,2019-08-14 22:06:35,2019-08-14 18:06:34,2019-08-14 18:06:35,-34.65,-24.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9906","20190819_210631_022870",1,1028,514,9906,"Conversation","FAN",33388.9,33389.92,2019-08-14 22:06:35,2019-08-14 22:06:36,2019-08-14 18:06:35,2019-08-14 18:06:36,-23.37,-13.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9907","20190819_210631_022870",1,1028,514,9907,"Conversation","OLF",33389.92,33391.12,2019-08-14 22:06:36,2019-08-14 22:06:38,2019-08-14 18:06:36,2019-08-14 18:06:38,-39.58,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9908","20190819_210631_022870",1,1028,514,9908,"Conversation","FAN",33391.12,33392.12,2019-08-14 22:06:38,2019-08-14 22:06:39,2019-08-14 18:06:38,2019-08-14 18:06:39,-25.47,-17.82,NA,NA,NA,NA,NA,NA,"EC|514|146|1|CIC|NT|FH","EC",514,146,1,"CIC","NT","FH",0,0,0,0.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9909","20190819_210631_022870",1,1029,515,9909,"Pause","MAF",33392.12,33393.67,2019-08-14 22:06:39,2019-08-14 22:06:40,2019-08-14 18:06:39,2019-08-14 18:06:40,-42.33,-32.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9910","20190819_210631_022870",1,1029,515,9910,"Pause","OLN",33393.67,33395.83,2019-08-14 22:06:40,2019-08-14 22:06:42,2019-08-14 18:06:40,2019-08-14 18:06:42,-25.43,-16.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9911","20190819_210631_022870",1,1029,515,9911,"Pause","OLF",33395.83,33396.63,2019-08-14 22:06:42,2019-08-14 22:06:43,2019-08-14 18:06:42,2019-08-14 18:06:43,-33.97,-24.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9912","20190819_210631_022870",1,1029,515,9912,"Pause","OLN",33396.63,33397.54,2019-08-14 22:06:43,2019-08-14 22:06:44,2019-08-14 18:06:43,2019-08-14 18:06:44,-32.2,-23.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9913","20190819_210631_022870",1,1029,515,9913,"Pause","OLF",33397.54,33398.41,2019-08-14 22:06:44,2019-08-14 22:06:45,2019-08-14 18:06:44,2019-08-14 18:06:45,-38.4,-26.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9914","20190819_210631_022870",1,1030,515,9914,"Conversation","FAN",33398.41,33399.53,2019-08-14 22:06:45,2019-08-14 22:06:46,2019-08-14 18:06:45,2019-08-14 18:06:46,-25.65,-18.4,NA,NA,NA,NA,NA,NA,"BC|515|146|0|AICF|TIFI|FI","BC",515,146,0,"AICF","TIFI","FI",0,0,0,4.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9915","20190819_210631_022870",1,1030,515,9915,"Conversation","OLN",33399.53,33402.3,2019-08-14 22:06:46,2019-08-14 22:06:49,2019-08-14 18:06:46,2019-08-14 18:06:49,-30.36,-18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9916","20190819_210631_022870",1,1030,515,9916,"Conversation","CHN",33402.3,33404.47,2019-08-14 22:06:49,2019-08-14 22:06:51,2019-08-14 18:06:49,2019-08-14 18:06:51,-18.22,-10.88,NA,0,1,2.17,NA,NA,"EC|515|147|1|AICF|TIFR|FI","EC",515,147,1,"AICF","TIFR","FI",NA,NA,NA,NA,"PT33404.47S","PT33402.30S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9917","20190819_210631_022870",1,1031,516,9917,"Pause","FAF",33404.47,33405.27,2019-08-14 22:06:51,2019-08-14 22:06:52,2019-08-14 18:06:51,2019-08-14 18:06:52,-40.16,-31.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9918","20190819_210631_022870",1,1031,516,9918,"Pause","CHN",33405.27,33407.13,2019-08-14 22:06:52,2019-08-14 22:06:54,2019-08-14 18:06:52,2019-08-14 18:06:54,-11.59,-3.31,NA,1.86,0,0,"PT33407.13S","PT33405.27S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9919","20190819_210631_022870",1,1031,516,9919,"Pause","OLN",33407.13,33408.13,2019-08-14 22:06:54,2019-08-14 22:06:55,2019-08-14 18:06:54,2019-08-14 18:06:55,-22.62,-17.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9920","20190819_210631_022870",1,1031,516,9920,"Pause","CHN",33408.13,33408.93,2019-08-14 22:06:55,2019-08-14 22:06:55,2019-08-14 18:06:55,2019-08-14 18:06:55,-17.31,-13.38,NA,0.8,0,0,"PT33408.93S","PT33408.13S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9921","20190819_210631_022870",1,1031,516,9921,"Pause","OLN",33408.93,33411.3,2019-08-14 22:06:55,2019-08-14 22:06:58,2019-08-14 18:06:55,2019-08-14 18:06:58,-23.14,-15.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9922","20190819_210631_022870",1,1031,516,9922,"Pause","CHN",33411.3,33414.11,2019-08-14 22:06:58,2019-08-14 22:07:01,2019-08-14 18:06:58,2019-08-14 18:07:01,-15.07,-8.49,NA,2.81,0,0,"PT33414.11S","PT33411.30S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9923","20190819_210631_022870",1,1032,516,9923,"Conversation","FAN",33414.11,33415.11,2019-08-14 22:07:01,2019-08-14 22:07:02,2019-08-14 18:07:01,2019-08-14 18:07:02,-18.33,-10.78,NA,NA,NA,NA,NA,NA,"BC|516|147|0|AMF|NT|FI","BC",516,147,0,"AMF","NT","FI",0,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9924","20190819_210631_022870",1,1032,516,9924,"Conversation","OLN",33415.11,33416.55,2019-08-14 22:07:02,2019-08-14 22:07:03,2019-08-14 18:07:02,2019-08-14 18:07:03,-33.28,-22.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9925","20190819_210631_022870",1,1032,516,9925,"Conversation","OLF",33416.55,33417.35,2019-08-14 22:07:03,2019-08-14 22:07:04,2019-08-14 18:07:03,2019-08-14 18:07:04,-39.38,-33.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9926","20190819_210631_022870",1,1032,516,9926,"Conversation","OLN",33417.35,33418.16,2019-08-14 22:07:04,2019-08-14 22:07:05,2019-08-14 18:07:04,2019-08-14 18:07:05,-31.3,-22.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9927","20190819_210631_022870",1,1032,516,9927,"Conversation","FAN",33418.16,33419.49,2019-08-14 22:07:05,2019-08-14 22:07:06,2019-08-14 18:07:05,2019-08-14 18:07:06,-30.74,-25.71,NA,NA,NA,NA,NA,NA,"EC|516|147|0|AMF|NT|FH","EC",516,147,0,"AMF","NT","FH",0,0,0,8.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9928","20190819_210631_022870",1,1033,517,9928,"Pause","OLF",33419.49,33421.12,2019-08-14 22:07:06,2019-08-14 22:07:08,2019-08-14 18:07:06,2019-08-14 18:07:08,-35.2,-22.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9929","20190819_210631_022870",1,1033,517,9929,"Pause","MAF",33421.12,33423.24,2019-08-14 22:07:08,2019-08-14 22:07:10,2019-08-14 18:07:08,2019-08-14 18:07:10,-39.44,-33.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9930","20190819_210631_022870",1,1033,517,9930,"Pause","OLF",33423.24,33424.74,2019-08-14 22:07:10,2019-08-14 22:07:11,2019-08-14 18:07:10,2019-08-14 18:07:11,-34.36,-26.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9931","20190819_210631_022870",1,1034,517,9931,"Conversation","FAN",33424.74,33425.46,2019-08-14 22:07:11,2019-08-14 22:07:12,2019-08-14 18:07:11,2019-08-14 18:07:12,-23.9,-17.94,NA,NA,NA,NA,NA,NA,"BC|517|147|0|AMF|NT|FI","BC",517,147,0,"AMF","NT","FI",0,0,0,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9932","20190819_210631_022870",1,1034,517,9932,"Conversation","OLN",33425.46,33427.21,2019-08-14 22:07:12,2019-08-14 22:07:14,2019-08-14 18:07:12,2019-08-14 18:07:14,-34.41,-27.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9933","20190819_210631_022870",1,1034,517,9933,"Conversation","FAN",33427.21,33427.81,2019-08-14 22:07:14,2019-08-14 22:07:14,2019-08-14 18:07:14,2019-08-14 18:07:14,-24.98,-17.31,NA,NA,NA,NA,NA,NA,"EC|517|147|0|AMF|NT|FH","EC",517,147,0,"AMF","NT","FH",0,0,0,3.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9934","20190819_210631_022870",1,1035,518,9934,"Pause","OLN",33427.81,33431.94,2019-08-14 22:07:14,2019-08-14 22:07:18,2019-08-14 18:07:14,2019-08-14 18:07:18,-27.51,-8.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9935","20190819_210631_022870",1,1035,518,9935,"Pause","FAF",33431.94,33432.97,2019-08-14 22:07:18,2019-08-14 22:07:19,2019-08-14 18:07:18,2019-08-14 18:07:19,-36.91,-22.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9936","20190819_210631_022870",1,1036,518,9936,"Conversation","CHN",33432.97,33434.07,2019-08-14 22:07:19,2019-08-14 22:07:21,2019-08-14 18:07:19,2019-08-14 18:07:21,-14.94,-11.69,NA,0,1,1.1,NA,NA,"EC|518|147|0|CM|NT|FI","EC",518,147,0,"CM","NT","FI",NA,NA,NA,NA,"PT33434.07S","PT33432.97S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9937","20190819_210631_022870",1,1037,519,9937,"Pause","MAF",33434.07,33435.42,2019-08-14 22:07:21,2019-08-14 22:07:22,2019-08-14 18:07:21,2019-08-14 18:07:22,-37.85,-29.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9938","20190819_210631_022870",1,1037,519,9938,"Pause","NOF",33435.42,33437.38,2019-08-14 22:07:22,2019-08-14 22:07:24,2019-08-14 18:07:22,2019-08-14 18:07:24,-39.91,-31.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9939","20190819_210631_022870",1,1037,519,9939,"Pause","MAF",33437.38,33438.38,2019-08-14 22:07:24,2019-08-14 22:07:25,2019-08-14 18:07:24,2019-08-14 18:07:25,-39.22,-31.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9940","20190819_210631_022870",1,1037,519,9940,"Pause","OLF",33438.38,33439.25,2019-08-14 22:07:25,2019-08-14 22:07:26,2019-08-14 18:07:25,2019-08-14 18:07:26,-37.98,-33.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9941","20190819_210631_022870",1,1037,519,9941,"Pause","NOF",33439.25,33440.94,2019-08-14 22:07:26,2019-08-14 22:07:27,2019-08-14 18:07:26,2019-08-14 18:07:27,-40.21,-25.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9942","20190819_210631_022870",1,1037,519,9942,"Pause","MAF",33440.94,33443.2,2019-08-14 22:07:27,2019-08-14 22:07:30,2019-08-14 18:07:27,2019-08-14 18:07:30,-38.53,-27.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9943","20190819_210631_022870",1,1037,519,9943,"Pause","OLF",33443.2,33445.06,2019-08-14 22:07:30,2019-08-14 22:07:32,2019-08-14 18:07:30,2019-08-14 18:07:32,-20.3,-4.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9944","20190819_210631_022870",1,1038,519,9944,"Conversation","MAN",33445.06,33447.22,2019-08-14 22:07:32,2019-08-14 22:07:34,2019-08-14 18:07:32,2019-08-14 18:07:34,-35.17,-24.47,NA,NA,NA,NA,NA,NA,"EC|519|147|0|AMM|NT|FI","EC",519,147,0,"AMM","NT","FI",NA,NA,NA,NA,NA,NA,0,0,0,7.89,NA,NA,NA,NA,NA,NA,NA,NA
"9945","20190819_210631_022870",1,1039,520,9945,"Pause","OLF",33447.22,33448.46,2019-08-14 22:07:34,2019-08-14 22:07:35,2019-08-14 18:07:34,2019-08-14 18:07:35,-35.12,-26.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9946","20190819_210631_022870",1,1039,520,9946,"Pause","NOF",33448.46,33449.3,2019-08-14 22:07:35,2019-08-14 22:07:36,2019-08-14 18:07:35,2019-08-14 18:07:36,-38.76,-28.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9947","20190819_210631_022870",1,1039,520,9947,"Pause","MAF",33449.3,33450.35,2019-08-14 22:07:36,2019-08-14 22:07:37,2019-08-14 18:07:36,2019-08-14 18:07:37,-37.23,-28.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9948","20190819_210631_022870",1,1039,520,9948,"Pause","SIL",33450.35,33453.48,2019-08-14 22:07:37,2019-08-14 22:07:40,2019-08-14 18:07:37,2019-08-14 18:07:40,-37.81,-32.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9949","20190819_210631_022870",1,1039,520,9949,"Pause","MAF",33453.48,33454.3,2019-08-14 22:07:40,2019-08-14 22:07:41,2019-08-14 18:07:40,2019-08-14 18:07:41,-33.25,-20.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9950","20190819_210631_022870",1,1039,520,9950,"Pause","SIL",33454.3,33455.62,2019-08-14 22:07:41,2019-08-14 22:07:42,2019-08-14 18:07:41,2019-08-14 18:07:42,-37.54,-32.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9951","20190819_210631_022870",1,1039,520,9951,"Pause","MAF",33455.62,33458,2019-08-14 22:07:42,2019-08-14 22:07:45,2019-08-14 18:07:42,2019-08-14 18:07:45,-39.12,-34.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9952","20190819_210631_022870",1,1039,520,9952,"Pause","SIL",33458,33459.27,2019-08-14 22:07:45,2019-08-14 22:07:46,2019-08-14 18:07:45,2019-08-14 18:07:46,-40.95,-35.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"9953","20190819_210631_022870",1,1039,520,9953,"Pause","MAF",33459.27,33460.27,2019-08-14 22:07:46,2019-08-14 22:07:47,2019-08-14 18:07:46,2019-08-14 18:07:47,-39.56,-34.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
