idx,segmentId_DB,ChildID,Age,filename,Starttime,Endtime,Major_Choice,Num_Agreement,Zoon_classif
2743,6913.DB1,3131_1,21.26,20181218_132113_024879,21662.37,21664.42,Canonical syllables,2,Non-Canonical
2744,4921.DB1,3131_1,21.26,20181218_132113_024879,21670.64,21671.57,Don't mark,2,Canonical
2745,6323.DB1,3131_1,21.26,20181218_132113_024879,21692.01,21692.76,Non-canonical syllables,2,Canonical
2746,4345.DB1,3131_1,21.26,20181218_132113_024879,21711.89,21712.61,Non-canonical syllables,3,Non-Canonical
2747,3978.DB1,3131_1,21.26,20181218_132113_024879,21715.22,21715.83,Don't mark,2,Non-Canonical
2748,2919.DB1,3131_1,21.26,20181218_132113_024879,21728.12,21728.72,Non-canonical syllables,2,Non-Canonical
2749,2955.DB1,3131_1,21.26,20181218_132113_024879,21729.76,21730.47,Non-canonical syllables,3,Non-Canonical
2750,5273.DB1,3131_1,21.26,20181218_132113_024879,21737.85,21738.45,Non-canonical syllables,2,Non-Canonical
2751,6451.DB1,3131_1,21.26,20181218_132113_024879,21772.0,21772.6,Non-canonical syllables,3,Non-Canonical
2752,6799.DB1,3131_1,21.26,20181218_132113_024879,21791.88,21792.87,Don't mark,2,Non-Canonical
2753,2821.DB1,3131_1,21.26,20181218_132113_024879,21799.04,21799.95,Don't mark,2,Non-Canonical
2754,5799.DB1,3131_1,21.26,20181218_132113_024879,21877.82,21879.17,Non-canonical syllables,3,Non-Canonical
2755,5662.DB1,3131_1,21.26,20181218_132113_024879,21898.74,21900.39,Non-canonical syllables,2,Non-Canonical
2756,2696.DB1,3131_1,21.26,20181218_132113_024879,23177.39,23180.37,Non-canonical syllables,3,Non-Canonical
2757,4212.DB1,3131_1,21.26,20181218_132113_024879,23222.8,23223.41,Non-canonical syllables,3,Non-Canonical
2758,4769.DB1,3131_1,21.26,20181218_132113_024879,23274.95,23275.57,Non-canonical syllables,3,Non-Canonical
2759,5831.DB1,3131_1,21.26,20181218_132113_024879,23276.52,23277.21,Non-canonical syllables,2,Non-Canonical
2760,6524.DB1,3131_1,21.26,20181218_132113_024879,23302.03,23303.33,Non-canonical syllables,2,Non-Canonical
2761,6614.DB1,3131_1,21.26,20181218_132113_024879,23324.72,23325.33,Non-canonical syllables,3,Non-Canonical
2762,5259.DB1,3131_1,21.26,20181218_132113_024879,23334.59,23335.19,Non-canonical syllables,3,Non-Canonical
2763,3434.DB1,3131_1,21.26,20181218_132113_024879,23336.7,23337.31,Non-canonical syllables,3,Non-Canonical
2764,6866.DB1,3131_1,21.26,20181218_132113_024879,23355.19,23355.79,Non-canonical syllables,3,Non-Canonical
2765,6590.DB1,3131_1,21.26,20181218_132113_024879,23369.26,23369.88,Non-canonical syllables,3,Non-Canonical
2766,4780.DB1,3131_1,21.26,20181218_132113_024879,23414.53,23415.32,Non-canonical syllables,3,Non-Canonical
