"startTime","itsId","endTime","LENA_type","segmentId_DB","ChildID","Age_months_actual","filename","Endtime","Major_Choice","Num_Agreement"
29696.44,"20180419_111712_022875",29697.46,"Can/non-can","16914.DB2","3211_1",7.13,"20180419_111712_022875",29697.46,"Canonical syllables",3
29708.17,"20180419_111712_022875",29708.77,"Crying","15903.DB2","3211_1",7.13,"20180419_111712_022875",29708.77,"Non-canonical syllables",3
29721.04,"20180419_111712_022875",29721.67,"Can/non-can","14711.DB2","3211_1",7.13,"20180419_111712_022875",29721.67,"Canonical syllables",3
29735.79,"20180419_111712_022875",29736.46,"Can/non-can","17052.DB2","3211_1",7.13,"20180419_111712_022875",29736.46,"Canonical syllables",3
29737.66,"20180419_111712_022875",29738.29,"Crying","15323.DB2","3211_1",7.13,"20180419_111712_022875",29738.29,"Non-canonical syllables",2
29774.93,"20180419_111712_022875",29776.35,"Can/non-can","16490.DB2","3211_1",7.13,"20180419_111712_022875",29776.35,"Canonical syllables",3
29878.05,"20180419_111712_022875",29878.68,"Can/non-can","15286.DB2","3211_1",7.13,"20180419_111712_022875",29878.68,"Canonical syllables",2
29930.44,"20180419_111712_022875",29931.22,"Can/non-can","15033.DB2","3211_1",7.13,"20180419_111712_022875",29931.22,"Canonical syllables",3
30267.9,"20180419_111712_022875",30268.59,"Can/non-can","17039.DB2","3211_1",7.13,"20180419_111712_022875",30268.59,"Canonical syllables",3
30269.39,"20180419_111712_022875",30270.42,"Can/non-can","15828.DB2","3211_1",7.13,"20180419_111712_022875",30270.42,"Canonical syllables",3
30272.86,"20180419_111712_022875",30273.74,"Can/non-can","14727.DB2","3211_1",7.13,"20180419_111712_022875",30273.74,"Non-canonical syllables",2
30277.12,"20180419_111712_022875",30278.06,"Can/non-can","16422.DB2","3211_1",7.13,"20180419_111712_022875",30278.06,"Canonical syllables",3
30278.86,"20180419_111712_022875",30279.84,"Can/non-can","16631.DB2","3211_1",7.13,"20180419_111712_022875",30279.84,"Canonical syllables",3
30313.79,"20180419_111712_022875",30314.81,"Can/non-can","14900.DB2","3211_1",7.13,"20180419_111712_022875",30314.81,"Canonical syllables",3
30316.97,"20180419_111712_022875",30317.59,"Crying","16595.DB2","3211_1",7.13,"20180419_111712_022875",30317.59,"Canonical syllables",3
30327.72,"20180419_111712_022875",30328.74,"Crying","15718.DB2","3211_1",7.13,"20180419_111712_022875",30328.74,"Canonical syllables",3
30399.44,"20180419_111712_022875",30400.16,"Can/non-can","17107.DB2","3211_1",7.13,"20180419_111712_022875",30400.16,"Non-canonical syllables",3
30413.1,"20180419_111712_022875",30413.85,"Can/non-can","16079.DB2","3211_1",7.13,"20180419_111712_022875",30413.85,"Don't mark",3
30421.2,"20180419_111712_022875",30421.89,"Can/non-can","15305.DB2","3211_1",7.13,"20180419_111712_022875",30421.89,"Non-canonical syllables",2
30421.89,"20180419_111712_022875",30422.91,"Can/non-can","16711.DB2","3211_1",7.13,"20180419_111712_022875",30422.91,"Non-canonical syllables",2
30426.52,"20180419_111712_022875",30427.51,"Can/non-can","16254.DB2","3211_1",7.13,"20180419_111712_022875",30427.51,"Non-canonical syllables",3
30435.91,"20180419_111712_022875",30436.63,"Crying","16703.DB2","3211_1",7.13,"20180419_111712_022875",30436.63,"Canonical syllables",3
30438.25,"20180419_111712_022875",30438.88,"Can/non-can","16166.DB2","3211_1",7.13,"20180419_111712_022875",30438.88,"Don't mark",2
30454.06,"20180419_111712_022875",30454.66,"Can/non-can","15753.DB2","3211_1",7.13,"20180419_111712_022875",30454.66,"Non-canonical syllables",3
30458.1,"20180419_111712_022875",30459.27,"Can/non-can","15742.DB2","3211_1",7.13,"20180419_111712_022875",30459.27,"Laughing",2
30465.21,"20180419_111712_022875",30466.01,"Can/non-can","15389.DB2","3211_1",7.13,"20180419_111712_022875",30466.01,"Canonical syllables",2
30478.65,"20180419_111712_022875",30479.51,"Can/non-can","16264.DB2","3211_1",7.13,"20180419_111712_022875",30479.51,"Canonical syllables",3
30489.83,"20180419_111712_022875",30490.79,"Can/non-can","17109.DB2","3211_1",7.13,"20180419_111712_022875",30490.79,"Canonical syllables",3
30494.9,"20180419_111712_022875",30496.39,"Can/non-can","17433.DB2","3211_1",7.13,"20180419_111712_022875",30496.39,"Don't mark",2
30499.41,"20180419_111712_022875",30500.01,"Can/non-can","16768.DB2","3211_1",7.13,"20180419_111712_022875",30500.01,"Don't mark",3
31169.26,"20180419_111712_022875",31169.86,"Can/non-can","16100.DB2","3211_1",7.13,"20180419_111712_022875",31169.86,"Canonical syllables",3
31186.91,"20180419_111712_022875",31188.35,"Can/non-can","15748.DB2","3211_1",7.13,"20180419_111712_022875",31188.35,"Canonical syllables",3
31202.99,"20180419_111712_022875",31203.64,"Can/non-can","16324.DB2","3211_1",7.13,"20180419_111712_022875",31203.64,"Non-canonical syllables",3
31231.45,"20180419_111712_022875",31232.12,"Can/non-can","16440.DB2","3211_1",7.13,"20180419_111712_022875",31232.12,"Non-canonical syllables",3
31236.45,"20180419_111712_022875",31237.28,"Can/non-can","17328.DB2","3211_1",7.13,"20180419_111712_022875",31237.28,"Canonical syllables",3
31238.08,"20180419_111712_022875",31238.68,"Can/non-can","15267.DB2","3211_1",7.13,"20180419_111712_022875",31238.68,"Non-canonical syllables",2
31240.81,"20180419_111712_022875",31241.88,"Can/non-can","14940.DB2","3211_1",7.13,"20180419_111712_022875",31241.88,"Non-canonical syllables",2
31250.49,"20180419_111712_022875",31251.91,"Crying","15220.DB2","3211_1",7.13,"20180419_111712_022875",31251.91,"Non-canonical syllables",3
31252.95,"20180419_111712_022875",31254.76,"Can/non-can","15514.DB2","3211_1",7.13,"20180419_111712_022875",31254.76,"Non-canonical syllables",2
31392.82,"20180419_111712_022875",31393.62,"Laughing","16872.DB2","3211_1",7.13,"20180419_111712_022875",31393.62,"Don't mark",2
31806.42,"20180419_111712_022875",31807.02,"Can/non-can","16946.DB2","3211_1",7.13,"20180419_111712_022875",31807.02,"Non-canonical syllables",3
31919.17,"20180419_111712_022875",31920.38,"Can/non-can","15436.DB2","3211_1",7.13,"20180419_111712_022875",31920.38,"Don't mark",3
31960.14,"20180419_111712_022875",31962.09,"Can/non-can","15396.DB2","3211_1",7.13,"20180419_111712_022875",31962.09,"Canonical syllables",3
31962.89,"20180419_111712_022875",31963.49,"Crying","16748.DB2","3211_1",7.13,"20180419_111712_022875",31963.49,"Canonical syllables",2
32001.04,"20180419_111712_022875",32001.65,"Crying","15612.DB2","3211_1",7.13,"20180419_111712_022875",32001.65,"Non-canonical syllables",2
32002.48,"20180419_111712_022875",32003.17,"Can/non-can","16491.DB2","3211_1",7.13,"20180419_111712_022875",32003.17,"Non-canonical syllables",2
32005.51,"20180419_111712_022875",32006.11,"Can/non-can","17316.DB2","3211_1",7.13,"20180419_111712_022875",32006.11,"Canonical syllables",3
32036.67,"20180419_111712_022875",32038.52,"Can/non-can","16212.DB2","3211_1",7.13,"20180419_111712_022875",32038.52,"Don't mark",2
32061.8,"20180419_111712_022875",32062.8,"Can/non-can","16311.DB2","3211_1",7.13,"20180419_111712_022875",32062.8,"Don't mark",2
32082.16,"20180419_111712_022875",32082.76,"Can/non-can","15007.DB2","3211_1",7.13,"20180419_111712_022875",32082.76,"Canonical syllables",3
32083.93,"20180419_111712_022875",32084.56,"Can/non-can","17340.DB2","3211_1",7.13,"20180419_111712_022875",32084.56,"Canonical syllables",3
32084.56,"20180419_111712_022875",32086.34,"Can/non-can","17170.DB2","3211_1",7.13,"20180419_111712_022875",32086.34,"Canonical syllables",2
32096.24,"20180419_111712_022875",32096.92,"Can/non-can","16640.DB2","3211_1",7.13,"20180419_111712_022875",32096.92,"None",0
32099.72,"20180419_111712_022875",32100.38,"Can/non-can","17088.DB2","3211_1",7.13,"20180419_111712_022875",32100.38,"Canonical syllables",2
32122.07,"20180419_111712_022875",32122.8,"Can/non-can","15947.DB2","3211_1",7.13,"20180419_111712_022875",32122.8,"Non-canonical syllables",3
32127.11,"20180419_111712_022875",32128.53,"Can/non-can","16160.DB2","3211_1",7.13,"20180419_111712_022875",32128.53,"Canonical syllables",2
32146.7,"20180419_111712_022875",32147.53,"Can/non-can","14774.DB2","3211_1",7.13,"20180419_111712_022875",32147.53,"Canonical syllables",3
32150.16,"20180419_111712_022875",32151.19,"Can/non-can","15632.DB2","3211_1",7.13,"20180419_111712_022875",32151.19,"Canonical syllables",2
32152.72,"20180419_111712_022875",32154.2,"Can/non-can","14988.DB2","3211_1",7.13,"20180419_111712_022875",32154.2,"Canonical syllables",3
32161.91,"20180419_111712_022875",32162.54,"Can/non-can","15627.DB2","3211_1",7.13,"20180419_111712_022875",32162.54,"Canonical syllables",3
32167.81,"20180419_111712_022875",32168.71,"Can/non-can","15307.DB2","3211_1",7.13,"20180419_111712_022875",32168.71,"Canonical syllables",2
32169.51,"20180419_111712_022875",32170.11,"Can/non-can","14868.DB2","3211_1",7.13,"20180419_111712_022875",32170.11,"Canonical syllables",2
32172.61,"20180419_111712_022875",32173.21,"Can/non-can","17287.DB2","3211_1",7.13,"20180419_111712_022875",32173.21,"Non-canonical syllables",3
32176.77,"20180419_111712_022875",32177.37,"Can/non-can","17117.DB2","3211_1",7.13,"20180419_111712_022875",32177.37,"Non-canonical syllables",3
32178.88,"20180419_111712_022875",32181.73,"Can/non-can","16019.DB2","3211_1",7.13,"20180419_111712_022875",32181.73,"Non-canonical syllables",2
32189.66,"20180419_111712_022875",32194.68,"Can/non-can","16938.DB2","3211_1",7.13,"20180419_111712_022875",32194.68,"Canonical syllables",3
32199.12,"20180419_111712_022875",32199.72,"Can/non-can","17380.DB2","3211_1",7.13,"20180419_111712_022875",32199.72,"Non-canonical syllables",2
32200.52,"20180419_111712_022875",32201.12,"Can/non-can","15982.DB2","3211_1",7.13,"20180419_111712_022875",32201.12,"Non-canonical syllables",3
32202.13,"20180419_111712_022875",32203.14,"Can/non-can","14963.DB2","3211_1",7.13,"20180419_111712_022875",32203.14,"Non-canonical syllables",3
32220.61,"20180419_111712_022875",32221.56,"Can/non-can","16908.DB2","3211_1",7.13,"20180419_111712_022875",32221.56,"Non-canonical syllables",2
32222.5,"20180419_111712_022875",32224.41,"Can/non-can","15687.DB2","3211_1",7.13,"20180419_111712_022875",32224.41,"Non-canonical syllables",2
32260.45,"20180419_111712_022875",32261.05,"Laughing","16726.DB2","3211_1",7.13,"20180419_111712_022875",32261.05,"Non-canonical syllables",2
32277.55,"20180419_111712_022875",32278.15,"Can/non-can","16937.DB2","3211_1",7.13,"20180419_111712_022875",32278.15,"Canonical syllables",3
32290.51,"20180419_111712_022875",32292.38,"Can/non-can","15943.DB2","3211_1",7.13,"20180419_111712_022875",32292.38,"Canonical syllables",3
32293.7,"20180419_111712_022875",32299.32,"Can/non-can","15777.DB2","3211_1",7.13,"20180419_111712_022875",32299.32,"Canonical syllables",3
32302.14,"20180419_111712_022875",32302.77,"Can/non-can","16761.DB2","3211_1",7.13,"20180419_111712_022875",32302.77,"Canonical syllables",2
32315.03,"20180419_111712_022875",32316.46,"Can/non-can","15845.DB2","3211_1",7.13,"20180419_111712_022875",32316.46,"Canonical syllables",3
32317.43,"20180419_111712_022875",32319.49,"Can/non-can","16509.DB2","3211_1",7.13,"20180419_111712_022875",32319.49,"Canonical syllables",3
32320.5,"20180419_111712_022875",32321.33,"Can/non-can","16474.DB2","3211_1",7.13,"20180419_111712_022875",32321.33,"Canonical syllables",2
32324.97,"20180419_111712_022875",32325.76,"Can/non-can","16636.DB2","3211_1",7.13,"20180419_111712_022875",32325.76,"Canonical syllables",3
32330.7,"20180419_111712_022875",32331.3,"Can/non-can","15029.DB2","3211_1",7.13,"20180419_111712_022875",32331.3,"Canonical syllables",3
32332.8,"20180419_111712_022875",32334.11,"Can/non-can","16357.DB2","3211_1",7.13,"20180419_111712_022875",32334.11,"Canonical syllables",3
32335.12,"20180419_111712_022875",32336.19,"Can/non-can","16477.DB2","3211_1",7.13,"20180419_111712_022875",32336.19,"Canonical syllables",3
32339.72,"20180419_111712_022875",32341.05,"Can/non-can","15529.DB2","3211_1",7.13,"20180419_111712_022875",32341.05,"Canonical syllables",3
32342.37,"20180419_111712_022875",32343.46,"Can/non-can","14803.DB2","3211_1",7.13,"20180419_111712_022875",32343.46,"Canonical syllables",3
32356.83,"20180419_111712_022875",32358.55,"Can/non-can","14742.DB2","3211_1",7.13,"20180419_111712_022875",32358.55,"Canonical syllables",3
32359.49,"20180419_111712_022875",32360.41,"Can/non-can","15231.DB2","3211_1",7.13,"20180419_111712_022875",32360.41,"Canonical syllables",2
32362.53,"20180419_111712_022875",32364.47,"Can/non-can","15785.DB2","3211_1",7.13,"20180419_111712_022875",32364.47,"Canonical syllables",3
32365.27,"20180419_111712_022875",32366.09,"Can/non-can","16460.DB2","3211_1",7.13,"20180419_111712_022875",32366.09,"Canonical syllables",2
32366.09,"20180419_111712_022875",32367.31,"Can/non-can","17200.DB2","3211_1",7.13,"20180419_111712_022875",32367.31,"Canonical syllables",2
32378.97,"20180419_111712_022875",32379.64,"Can/non-can","15907.DB2","3211_1",7.13,"20180419_111712_022875",32379.64,"Canonical syllables",3
32383.14,"20180419_111712_022875",32383.74,"Laughing","17351.DB2","3211_1",7.13,"20180419_111712_022875",32383.74,"Canonical syllables",2
32388.88,"20180419_111712_022875",32389.49,"Can/non-can","17083.DB2","3211_1",7.13,"20180419_111712_022875",32389.49,"Non-canonical syllables",3
32389.49,"20180419_111712_022875",32390.49,"Laughing","15225.DB2","3211_1",7.13,"20180419_111712_022875",32390.49,"Non-canonical syllables",3
32391.29,"20180419_111712_022875",32391.89,"Junk","16719.DB2","3211_1",7.13,"20180419_111712_022875",32391.89,"Non-canonical syllables",2
32393.44,"20180419_111712_022875",32394.04,"Laughing","15169.DB2","3211_1",7.13,"20180419_111712_022875",32394.04,"Non-canonical syllables",3
32394.84,"20180419_111712_022875",32395.53,"Can/non-can","14707.DB2","3211_1",7.13,"20180419_111712_022875",32395.53,"Non-canonical syllables",3
32395.53,"20180419_111712_022875",32396.56,"Can/non-can","15327.DB2","3211_1",7.13,"20180419_111712_022875",32396.56,"Canonical syllables",3
32396.56,"20180419_111712_022875",32399.26,"Can/non-can","15726.DB2","3211_1",7.13,"20180419_111712_022875",32399.26,"Canonical syllables",3
32401.27,"20180419_111712_022875",32402.28,"Can/non-can","16244.DB2","3211_1",7.13,"20180419_111712_022875",32402.28,"Canonical syllables",3
32402.28,"20180419_111712_022875",32404.09,"Crying","15056.DB2","3211_1",7.13,"20180419_111712_022875",32404.09,"Canonical syllables",3
32404.89,"20180419_111712_022875",32405.83,"Can/non-can","15811.DB2","3211_1",7.13,"20180419_111712_022875",32405.83,"Canonical syllables",3
32409.25,"20180419_111712_022875",32411.48,"Can/non-can","16036.DB2","3211_1",7.13,"20180419_111712_022875",32411.48,"Non-canonical syllables",2
32412.28,"20180419_111712_022875",32412.88,"Can/non-can","17167.DB2","3211_1",7.13,"20180419_111712_022875",32412.88,"Non-canonical syllables",2
32414.07,"20180419_111712_022875",32415.83,"Can/non-can","15555.DB2","3211_1",7.13,"20180419_111712_022875",32415.83,"Canonical syllables",3
32415.83,"20180419_111712_022875",32416.83,"Laughing","16037.DB2","3211_1",7.13,"20180419_111712_022875",32416.83,"Laughing",2
32416.83,"20180419_111712_022875",32417.54,"Can/non-can","16403.DB2","3211_1",7.13,"20180419_111712_022875",32417.54,"Non-canonical syllables",2
32440.79,"20180419_111712_022875",32443.29,"Can/non-can","16459.DB2","3211_1",7.13,"20180419_111712_022875",32443.29,"Non-canonical syllables",2
32444.29,"20180419_111712_022875",32445.08,"Can/non-can","15896.DB2","3211_1",7.13,"20180419_111712_022875",32445.08,"Canonical syllables",3
32447.9,"20180419_111712_022875",32449.64,"Can/non-can","16727.DB2","3211_1",7.13,"20180419_111712_022875",32449.64,"Canonical syllables",3
32450.45,"20180419_111712_022875",32451.14,"Can/non-can","15121.DB2","3211_1",7.13,"20180419_111712_022875",32451.14,"Canonical syllables",2
32454.48,"20180419_111712_022875",32456.95,"Can/non-can","16982.DB2","3211_1",7.13,"20180419_111712_022875",32456.95,"None",0
32472.3,"20180419_111712_022875",32473.17,"Can/non-can","15450.DB2","3211_1",7.13,"20180419_111712_022875",32473.17,"Non-canonical syllables",2
32477.2,"20180419_111712_022875",32479.84,"Can/non-can","16394.DB2","3211_1",7.13,"20180419_111712_022875",32479.84,"Canonical syllables",3
32487.69,"20180419_111712_022875",32488.29,"Can/non-can","16566.DB2","3211_1",7.13,"20180419_111712_022875",32488.29,"Canonical syllables",2
32489.09,"20180419_111712_022875",32490.65,"Can/non-can","15035.DB2","3211_1",7.13,"20180419_111712_022875",32490.65,"Canonical syllables",3
32491.45,"20180419_111712_022875",32492.05,"Can/non-can","17166.DB2","3211_1",7.13,"20180419_111712_022875",32492.05,"Non-canonical syllables",3
32493.18,"20180419_111712_022875",32494.29,"Can/non-can","16836.DB2","3211_1",7.13,"20180419_111712_022875",32494.29,"Canonical syllables",2
32495.19,"20180419_111712_022875",32496.21,"Can/non-can","14777.DB2","3211_1",7.13,"20180419_111712_022875",32496.21,"Non-canonical syllables",2
32497.36,"20180419_111712_022875",32498.19,"Can/non-can","15243.DB2","3211_1",7.13,"20180419_111712_022875",32498.19,"Canonical syllables",3
32505.19,"20180419_111712_022875",32505.8,"Can/non-can","14937.DB2","3211_1",7.13,"20180419_111712_022875",32505.8,"Non-canonical syllables",3
32506.71,"20180419_111712_022875",32508.16,"Crying","16977.DB2","3211_1",7.13,"20180419_111712_022875",32508.16,"Canonical syllables",2
32511.76,"20180419_111712_022875",32512.36,"Can/non-can","15013.DB2","3211_1",7.13,"20180419_111712_022875",32512.36,"Non-canonical syllables",2
32518.32,"20180419_111712_022875",32519.23,"Can/non-can","15953.DB2","3211_1",7.13,"20180419_111712_022875",32519.23,"Non-canonical syllables",3
32542.98,"20180419_111712_022875",32544.29,"Can/non-can","17102.DB2","3211_1",7.13,"20180419_111712_022875",32544.29,"Canonical syllables",3
32559.31,"20180419_111712_022875",32560.21,"Can/non-can","16235.DB2","3211_1",7.13,"20180419_111712_022875",32560.21,"Canonical syllables",3
32561.03,"20180419_111712_022875",32561.63,"Can/non-can","16214.DB2","3211_1",7.13,"20180419_111712_022875",32561.63,"Non-canonical syllables",2
32565.15,"20180419_111712_022875",32567.16,"Can/non-can","15682.DB2","3211_1",7.13,"20180419_111712_022875",32567.16,"Canonical syllables",3
