"","segmentId_DB","Answer","ChildID","Age_months_actual","filename","Starttime","Endtime","Major_Choice","Num_Agreement"
"3900","16480.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",1779.95,1780.79,"Non-canonical syllables",2
"3901","16481.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",13233.16,13236.3,"Crying",3
"3902","16483.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",38566.77,38567.75,"Canonical syllables",2
"3903","16485.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",19050.97,19051.8,"Non-canonical syllables",3
"3904","16486.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",16087.09,16088.56,"Canonical syllables",2
"3905","16487.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",13306.8,13307.82,"Crying",3
"3906","16488.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",4595.39,4597.77,"None",0
"3907","16489.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",13227.82,13228.75,"Crying",2
"3908","1649.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",23442.98,23443.58,"Canonical syllables",3
"3909","16490.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",29774.93,29776.35,"Canonical syllables",3
"3910","16491.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32002.48,32003.17,"Non-canonical syllables",2
"3911","16492.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",33415.19,33415.79,"Non-canonical syllables",3
"3912","16492.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",31021.17,31022.17,"Canonical syllables",3
"3913","16493.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",13226.7,13227.82,"Non-canonical syllables",2
"3914","16494.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",36708.56,36709.16,"Non-canonical syllables",3
"3915","16495.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",4986.8,4987.94,"Non-canonical syllables",3
"3916","16496.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",42937.03,42937.63,"Don't mark",2
"3917","16496.DB2","Crying","3211_1",7.13,"20180419_111712_022875",13171.93,13172.75,"Crying",2
"3918","16497.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",39887.08,39888.69,"Don't mark",2
"3919","16498.DB2","Crying","3211_1",7.13,"20180419_111712_022875",19020.5,19021.1,"None",0
"3920","16499.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32808.38,32809.11,"Non-canonical syllables",3
"3921","16500.DB1","Junk","3741_1",12.22,"20181115_125826_024880",1697.66,1698.26,"Don't mark",2
"3922","16500.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",33765.91,33767.61,"Canonical syllables",2
"3923","16501.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",25506.63,25507.45,"Non-canonical syllables",3
"3924","16501.DB2","","3291_1",18.73,"20180530_180405_024879",4018.22,4018.82,"Canonical syllables",3
"3925","16502.DB1","","3741_1",12.22,"20181115_125826_024880",42609.55,42610.22,"Non-canonical syllables",2
"3926","16502.DB2","Junk","3291_1",18.73,"20180530_180405_024879",8906.44,8907.04,"Don't mark",2
"3927","16503.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",33181.37,33186.76,"Non-canonical syllables",3
"3928","16503.DB2","Crying","3291_1",18.73,"20180530_180405_024879",9133.38,9134.81,"Canonical syllables",2
"3929","16504.DB2","","3291_1",18.73,"20180530_180405_024879",41001.98,41002.82,"Canonical syllables",2
"3930","16505.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",30833.12,30834.36,"Canonical syllables",2
"3931","16506.DB2","Junk","3211_1",7.13,"20180419_111712_022875",21835.76,21836.41,"Non-canonical syllables",2
"3932","16507.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",4404.17,4405.39,"Canonical syllables",3
"3933","16508.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",38350.43,38351.27,"Non-canonical syllables",3
"3934","16509.DB1","Crying","3741_1",12.22,"20181115_125826_024880",28780.51,28781.62,"Non-canonical syllables",2
"3935","16509.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",32317.43,32319.49,"Canonical syllables",3
"3936","1651.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",6224.59,6227.81,"Canonical syllables",3
"3937","16510.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",35913.22,35913.94,"Non-canonical syllables",2
"3938","16511.DB1","","3741_1",12.22,"20181115_125826_024880",28680.42,28681.05,"Canonical syllables",3
"3939","16511.DB2","Crying","3291_1",18.73,"20180530_180405_024879",24676.18,24677.63,"Crying",2
"3940","16512.DB2","Crying","3291_1",18.73,"20180530_180405_024879",24668.27,24669.13,"Don't mark",3
"3941","16513.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",4495.41,4496.91,"Non-canonical syllables",3
"3942","16514.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",35008.77,35009.4,"Non-canonical syllables",3
"3943","16515.DB2","Junk","3291_1",18.73,"20180530_180405_024879",4607.44,4608.04,"Don't mark",2
"3944","16516.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",18342.67,18343.29,"Non-canonical syllables",3
"3945","16517.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",37330.17,37330.8,"Canonical syllables",2
"3946","16519.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",33493.97,33494.58,"Canonical syllables",3
"3947","16519.DB2","Crying","3291_1",18.73,"20180530_180405_024879",35035.49,35036.77,"None",0
"3948","16520.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32677.98,32680.92,"Canonical syllables",3
"3949","16521.DB1","Canonical","3741_1",12.22,"20181115_125826_024880",43108.99,43110.45,"Canonical syllables",3
"3950","16521.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",9581.33,9582,"Non-canonical syllables",2
"3951","16522.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",37871.13,37871.77,"Canonical syllables",2
"3952","16524.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",13183.23,13184.19,"Non-canonical syllables",2
"3953","16526.DB1","Crying","3741_1",12.22,"20181115_125826_024880",42923.33,42924.12,"None",0
"3954","16527.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",1899.28,1899.89,"Non-canonical syllables",3
"3955","16528.DB2","Junk","3211_1",7.13,"20180419_111712_022875",34637.91,34638.53,"Canonical syllables",2
"3956","16529.DB2","Junk","3291_1",18.73,"20180530_180405_024879",36134.76,36135.58,"Don't mark",3
"3957","16530.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",9096.16,9096.95,"Non-canonical syllables",3
"3958","16532.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",3191.48,3192.67,"Canonical syllables",2
"3959","16533.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",41836.35,41837.5,"Canonical syllables",3
"3960","16534.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",20242.58,20243.39,"Canonical syllables",2
"3961","16535.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",41842.95,41843.57,"Non-canonical syllables",3
"3962","16535.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",12519.37,12520.48,"Non-canonical syllables",2
"3963","16536.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32658.53,32659.38,"Non-canonical syllables",3
"3964","16537.DB1","Canonical","3741_1",12.22,"20181115_125826_024880",33167.36,33169.51,"Canonical syllables",2
"3965","16537.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",24540.06,24541.11,"Canonical syllables",3
"3966","16538.DB2","Junk","3211_1",7.13,"20180419_111712_022875",19064.39,19064.99,"None",0
"3967","16540.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",34909.46,34911.02,"Canonical syllables",2
"3968","16541.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",38334.88,38335.68,"Non-canonical syllables",2
"3969","16542.DB1","Junk","3741_1",12.22,"20181115_125826_024880",7922.76,7923.56,"Don't mark",2
"3970","16542.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",34197.4,34198.46,"Don't mark",3
"3971","16543.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",11782.15,11783.89,"Non-canonical syllables",2
"3972","16544.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",1760.13,1760.73,"Non-canonical syllables",2
"3973","16546.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",21871.26,21872.54,"Non-canonical syllables",2
"3974","16547.DB2","Junk","3291_1",18.73,"20180530_180405_024879",11219.59,11220.28,"Don't mark",3
"3975","16548.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",19860.83,19861.84,"None",0
"3976","16549.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",22043.48,22044.18,"Canonical syllables",2
"3977","1655.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",30076.29,30079.44,"Canonical syllables",3
"3978","16550.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32919.7,32920.86,"Non-canonical syllables",2
"3979","16551.DB2","Laughing","3291_1",18.73,"20180530_180405_024879",34058.78,34060.01,"Canonical syllables",2
"3980","16553.DB2","Junk","3291_1",18.73,"20180530_180405_024879",36484.72,36485.72,"Don't mark",3
"3981","16554.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",3168.2,3169.03,"Non-canonical syllables",3
"3982","16555.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",5960.36,5961.18,"Non-canonical syllables",3
"3983","16555.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",3684.75,3686.1,"Non-canonical syllables",2
"3984","16556.DB2","Junk","3211_1",7.13,"20180419_111712_022875",3150.99,3151.99,"Non-canonical syllables",3
"3985","16557.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",3174.02,3175.16,"Canonical syllables",3
"3986","16558.DB2","","3211_1",7.13,"20180419_111712_022875",9538,9538.98,"Non-canonical syllables",3
"3987","1656.DB2","Junk","3491_7",16.26,"20180808_111325_024882",5872.63,5873.49,"Canonical syllables",2
"3988","16560.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",32900.24,32900.84,"Non-canonical syllables",2
"3989","16561.DB1","Crying","3741_1",12.22,"20181115_125826_024880",42690.31,42691.65,"Non-canonical syllables",3
"3990","16561.DB2","Crying","3211_1",7.13,"20180419_111712_022875",13270.8,13272,"None",0
"3991","16562.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",33416.87,33417.98,"Non-canonical syllables",2
"3992","16562.DB2","Junk","3291_1",18.73,"20180530_180405_024879",41696.08,41696.68,"Non-canonical syllables",3
"3993","16563.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",29668.9,29669.5,"Non-canonical syllables",3
"3994","16564.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32651.79,32652.39,"Canonical syllables",2
"3995","16566.DB1","Canonical","3741_1",12.22,"20181115_125826_024880",27442.04,27443.83,"Canonical syllables",2
"3996","16566.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",32487.69,32488.29,"Canonical syllables",2
"3997","16567.DB1","Crying","3741_1",12.22,"20181115_125826_024880",43076.18,43077.25,"Non-canonical syllables",3
"3998","16568.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",18998.88,19000.05,"Canonical syllables",3
"3999","16570.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",28805.4,28807.05,"Non-canonical syllables",3
"4000","16571.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",27545.56,27546.79,"Canonical syllables",2
"4001","16571.DB2","Junk","3291_1",18.73,"20180530_180405_024879",37244.39,37244.99,"None",0
"4002","16573.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",8519.02,8523.88,"Crying",3
"4003","16576.DB1","Laughing","3741_1",12.22,"20181115_125826_024880",33465.48,33466.25,"Laughing",2
"4004","16577.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",3840.41,3841.01,"Non-canonical syllables",2
"4005","16578.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",38417.87,38418.5,"Non-canonical syllables",3
"4006","16579.DB1","Canonical","3741_1",12.22,"20181115_125826_024880",36545.88,36546.48,"Canonical syllables",3
"4007","16579.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",4409.04,4409.77,"Canonical syllables",2
"4008","1658.DB2","Junk","3491_7",16.26,"20180808_111325_024882",29411.46,29412.06,"Don't mark",3
"4009","16580.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32901.84,32904.98,"Non-canonical syllables",2
"4010","16581.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",39360.57,39361.63,"Non-canonical syllables",2
"4011","16582.DB1","Crying","3741_1",12.22,"20181115_125826_024880",36567.71,36568.8,"Crying",2
"4012","16582.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",19918.57,19919.26,"Non-canonical syllables",3
"4013","16583.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",32624.17,32625.65,"Canonical syllables",2
"4014","16584.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",19038.8,19039.59,"Non-canonical syllables",2
"4015","16585.DB1","Canonical","3741_1",12.22,"20181115_125826_024880",33485.71,33486.54,"Canonical syllables",3
"4016","16586.DB2","Junk","3291_1",18.73,"20180530_180405_024879",38750.08,38750.72,"Don't mark",3
"4017","16587.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",12337.32,12338.12,"Non-canonical syllables",2
"4018","16589.DB1","Crying","3741_1",12.22,"20181115_125826_024880",4627.44,4628.36,"Non-canonical syllables",3
"4019","16589.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",35174.07,35176.3,"Non-canonical syllables",2
"4020","16590.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",4585.65,4587.37,"Non-canonical syllables",3
"4021","16591.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",9772.61,9773.96,"Non-canonical syllables",2
"4022","16592.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",36355.29,36355.99,"Don't mark",3
"4023","16592.DB2","Crying","3211_1",7.13,"20180419_111712_022875",12472.47,12473.28,"Crying",2
"4024","16593.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",11208.8,11209.4,"Non-canonical syllables",3
"4025","16594.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",19923.89,19924.49,"Canonical syllables",3
"4026","16595.DB2","","3211_1",7.13,"20180419_111712_022875",30316.97,30317.59,"Canonical syllables",3
"4027","16596.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",27417.4,27418.3,"Non-canonical syllables",3
"4028","16596.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",40498.58,40499.29,"Canonical syllables",2
"4029","16597.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",28773.12,28775.64,"Crying",3
"4030","16599.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",27210.74,27211.34,"Non-canonical syllables",3
"4031","16599.DB2","Canonical","3291_1",18.73,"20180530_180405_024879",36099.29,36099.96,"Canonical syllables",2
"4032","166.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",36208.55,36209.33,"Canonical syllables",2
"4033","1660.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",5876.17,5880.57,"Canonical syllables",2
"4034","16600.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",29647.47,29648.32,"Non-canonical syllables",2
"4035","16601.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",36591.7,36592.4,"Non-canonical syllables",3
"4036","16602.DB1","Crying","3741_1",12.22,"20181115_125826_024880",42870.73,42871.33,"Don't mark",2
"4037","16602.DB2","","3211_1",7.13,"20180419_111712_022875",36778.35,36778.95,"Non-canonical syllables",3
"4038","16603.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",29552.56,29553.38,"Non-canonical syllables",2
"4039","16604.DB2","Laughing","3291_1",18.73,"20180530_180405_024879",34837.58,34838.18,"Non-canonical syllables",3
"4040","16605.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",16083.63,16085.81,"Canonical syllables",3
"4041","16606.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",13158.81,13159.41,"Non-canonical syllables",3
"4042","16607.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",5229.72,5231.1,"Canonical syllables",3
"4043","1661.DB2","Non-Canonical","3491_7",16.26,"20180808_111325_024882",6115.78,6116.99,"Non-canonical syllables",2
"4044","16612.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",19054.79,19055.39,"Non-canonical syllables",2
"4045","16615.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",41754.23,41755.18,"Non-canonical syllables",2
"4046","16617.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",20222.51,20224.49,"Non-canonical syllables",2
"4047","16618.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",27521.95,27522.85,"Non-canonical syllables",3
"4048","16619.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",42612.77,42613.77,"Canonical syllables",3
"4049","16621.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",38718.27,38718.9,"Non-canonical syllables",3
"4050","16625.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",36491.61,36492.58,"Non-canonical syllables",3
"4051","16628.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",36135.58,36136.46,"Don't mark",3
"4052","16629.DB2","Laughing","3211_1",7.13,"20180419_111712_022875",20246.89,20247.49,"None",0
"4053","1663.DB2","Canonical","3491_7",16.26,"20180808_111325_024882",10300.64,10301.24,"Canonical syllables",2
"4054","16631.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",33075.95,33076.55,"Non-canonical syllables",2
"4055","16631.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",30278.86,30279.84,"Canonical syllables",3
"4056","16632.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",8913.7,8914.41,"Crying",3
"4057","16636.DB1","Non-Canonical","3741_1",12.22,"20181115_125826_024880",42884.86,42885.76,"Canonical syllables",3
"4058","16636.DB2","Canonical","3211_1",7.13,"20180419_111712_022875",32324.97,32325.76,"Canonical syllables",3
"4059","16637.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32926.01,32926.76,"Non-canonical syllables",3
"4060","16638.DB2","Non-Canonical","3291_1",18.73,"20180530_180405_024879",4394.13,4394.73,"Non-canonical syllables",3
"4061","16639.DB1","Junk","3741_1",12.22,"20181115_125826_024880",5791.72,5792.86,"Don't mark",3
"4062","1664.DB2","Junk","3491_7",16.26,"20180808_111325_024882",29587.47,29588.52,"Don't mark",3
"4063","16640.DB2","Non-Canonical","3211_1",7.13,"20180419_111712_022875",32096.24,32096.92,"None",0
