AudioData	ChildID	Age	ITS	onset	offset	chunk_pos
2004567435	5BCE004100003329	601	e20180718_152602_013097	57248.92	57251.92	2
1993145899	5BCE004100003329	601	e20180718_152602_013097	57248.92	57251.92	3
2093106833	5BCE004100003329	601	e20180718_152602_013097	57248.92	57251.92	4
6322465650	5BCE004100003329	601	e20180718_152602_013097	57248.92	57251.92	5
2569040681	5BCE004100003329	601	e20180718_152602_013097	57486.94	57487.94	0
4913747356	5BCE004100003329	601	e20180718_152602_013097	57486.94	57487.94	1
8221451891	5BCE004100003329	601	e20180718_152602_013097	5786.3150000000005	5787.3150000000005	0
7554768877	5BCE004100003329	601	e20180718_152602_013097	5786.3150000000005	5787.3150000000005	1
2866129667	5BCE004100003329	601	e20180718_152602_013097	5832.505	5834.005	0
2776124714	5BCE004100003329	601	e20180718_152602_013097	5832.505	5834.005	1
0091128873	5BCE004100003329	601	e20180718_152602_013097	5832.505	5834.005	2
1457658482	5BCE004100003329	601	e20180718_152602_013097	5878.675	5879.675	0
2865658469	5BCE004100003329	601	e20180718_152602_013097	5878.675	5879.675	1
1218292834	5BCE004100003329	601	e20180718_152602_013097	5979.305	5980.305	0
9411508491	5BCE004100003329	601	e20180718_152602_013097	5979.305	5980.305	1
6748296002	5BCE004100003329	601	e20180718_152602_013097	5985.11	5986.61	0
3831931365	5BCE004100003329	601	e20180718_152602_013097	5985.11	5986.61	1
3598543600	5BCE004100003329	601	e20180718_152602_013097	5985.11	5986.61	2
2903302092	5BCE004100003329	601	e20180718_152602_013097	6106.335	6107.335	0
2046337147	5BCE004100003329	601	e20180718_152602_013097	6106.335	6107.335	1
3379720651	5BCE004100003329	601	e20180718_152602_013097	6107.93	6108.93	0
5334733605	5BCE004100003329	601	e20180718_152602_013097	6107.93	6108.93	1
3363856940	5BCE004100003329	601	e20180718_152602_013097	6206.99	6208.99	0
8963587982	5BCE004100003329	601	e20180718_152602_013097	6206.99	6208.99	1
4801281029	5BCE004100003329	601	e20180718_152602_013097	6206.99	6208.99	2
4883769286	5BCE004100003329	601	e20180718_152602_013097	6206.99	6208.99	3
0203680553	5BCE004100003329	601	e20180718_152602_013097	6355.21	6356.21	0
8868162298	5BCE004100003329	601	e20180718_152602_013097	6355.21	6356.21	1
9500097203	5BCE004100003329	601	e20180718_152602_013097	6404.455	6405.455	0
5835754840	5BCE004100003329	601	e20180718_152602_013097	6404.455	6405.455	1
7923956637	5BCE004100003329	601	e20180718_152602_013097	6541.46	6542.46	0
3903328050	5BCE004100003329	601	e20180718_152602_013097	6541.46	6542.46	1
6303415344	5BCE004100003329	601	e20180718_152602_013097	6572.67	6573.67	0
6451722109	5BCE004100003329	601	e20180718_152602_013097	6572.67	6573.67	1
5078092112	5BCE004100003329	601	e20180718_152602_013097	6575.1	6576.6	0
2280227537	5BCE004100003329	601	e20180718_152602_013097	6575.1	6576.6	1
3330972970	5BCE004100003329	601	e20180718_152602_013097	6575.1	6576.6	2
4898988832	5BCE004100003329	601	e20180718_152602_013097	6941.014999999999	6942.014999999999	0
1305894214	5BCE004100003329	601	e20180718_152602_013097	6941.014999999999	6942.014999999999	1
5718778181	5BCE004100003329	601	e20180718_152602_013097	7253.83	7254.83	0
4013376085	5BCE004100003329	601	e20180718_152602_013097	7253.83	7254.83	1
1046973942	5BCE004100003329	601	e20180718_152602_013097	7351.41	7352.41	0
2472402162	5BCE004100003329	601	e20180718_152602_013097	7351.41	7352.41	1
7026781298	5BCE004100003329	601	e20180718_152602_013097	7381.1	7382.1	0
8687446844	5BCE004100003329	601	e20180718_152602_013097	7381.1	7382.1	1
9009759472	5BCE004100003329	601	e20180718_152602_013097	7426.639999999999	7428.639999999999	0
3735426875	5BCE004100003329	601	e20180718_152602_013097	7426.639999999999	7428.639999999999	1
8870224267	5BCE004100003329	601	e20180718_152602_013097	7426.639999999999	7428.639999999999	2
5618283359	5BCE004100003329	601	e20180718_152602_013097	7426.639999999999	7428.639999999999	3
3052069144	5BCE004100003329	601	e20180718_152602_013097	7572.360000000001	7573.860000000001	0
3020144942	5BCE004100003329	601	e20180718_152602_013097	7572.360000000001	7573.860000000001	1
0120765238	5BCE004100003329	601	e20180718_152602_013097	7572.360000000001	7573.860000000001	2
6383076001	5BCE004100003329	601	e20180718_152602_013097	7700.975	7702.975	0
1434731944	5BCE004100003329	601	e20180718_152602_013097	7700.975	7702.975	1
2680458683	5BCE004100003329	601	e20180718_152602_013097	7700.975	7702.975	2
9131243245	5BCE004100003329	601	e20180718_152602_013097	7700.975	7702.975	3
7315389887	5BCE004100003329	601	e20180718_152602_013097	7861.045	7863.545	0
0815742136	5BCE004100003329	601	e20180718_152602_013097	7861.045	7863.545	1
5429046225	5BCE004100003329	601	e20180718_152602_013097	7861.045	7863.545	2
9008287708	5BCE004100003329	601	e20180718_152602_013097	7861.045	7863.545	3
7910465367	5BCE004100003329	601	e20180718_152602_013097	7861.045	7863.545	4
1611042190	5BCE004100003329	601	e20180718_152602_013097	7908.360000000001	7909.360000000001	0
2036449578	5BCE004100003329	601	e20180718_152602_013097	7908.360000000001	7909.360000000001	1
4438894723	5BCE004100003329	601	e20180718_152602_013097	7958.26	7959.26	0
9327745417	5BCE004100003329	601	e20180718_152602_013097	7958.26	7959.26	1
9852291568	5BCE004100003329	601	e20180718_152602_013097	8041.495	8042.495	0
3975326653	5BCE004100003329	601	e20180718_152602_013097	8041.495	8042.495	1
5870079698	5BCE004100003329	601	e20180718_152602_013097	8111.17	8113.67	0
4940327047	5BCE004100003329	601	e20180718_152602_013097	8111.17	8113.67	1
3262372341	5BCE004100003329	601	e20180718_152602_013097	8111.17	8113.67	2
5606829538	5BCE004100003329	601	e20180718_152602_013097	8111.17	8113.67	3
