AudioData	ChildID	Age	ITS
0432943153	5DB0A38F000332FR	850	e20191023_210456_013099
3423868678	5DB0A38F000332FR	850	e20191023_210456_013099
1568085446	5DB0A38F000332FR	850	e20191023_210456_013099
3262338438	5DB0A38F000332FR	850	e20191023_210456_013099
7656534752	5DB0A38F000332FR	850	e20191023_210456_013099
8248044859	5DB0A38F000332FR	850	e20191023_210456_013099
2840204593	5DB0A38F000332FR	850	e20191023_210456_013099
0142118154	5DB0A38F000332FR	850	e20191023_210456_013099
0735224667	5DB0A38F000332FR	850	e20191023_210456_013099
2149602661	5DB0A38F000332FR	850	e20191023_210456_013099
6133276667	5DB0A38F000332FR	850	e20191023_210456_013099
0186384760	5DB0A38F000332FR	850	e20191023_210456_013099
3327398034	5DB0A38F000332FR	850	e20191023_210456_013099
6400122521	5DB0A38F000332FR	850	e20191023_210456_013099
0373126263	5DB1F71B0002028R	1254	e20190927_190034_008232
4015469078	5DB1F71B0002028R	1254	e20190927_190034_008232
2305799279	5DB1F71B0002028R	1254	e20190927_190034_008232
8417762541	5DB1F71B0002028R	1254	e20190927_190034_008232
6790646636	5DB1F71B0002028R	1254	e20190927_190034_008232
6313862183	5DB1F71B0002028R	1254	e20190927_190034_008232
6264617754	5DB1F71B0002028R	1254	e20190927_190034_008232
1400416715	5DB1F71B0002028R	1254	e20190927_190034_008232
6891587838	5DB1F71B0002028R	1254	e20190927_190034_008232
5088800385	5DB1F71B0002028R	1254	e20190927_190034_008232
4006603198	5DB1F71B0002028R	1254	e20190927_190034_008232
4482504921	5DB1F71B0002028R	1254	e20190927_190034_008232
4452154821	5DB1F71B0002028R	1254	e20190927_190034_008232
3079257972	5DB1F71B0002028R	1254	e20190927_190034_008232
5023206084	5DB1F71B0002028R	1254	e20190927_190034_008232
9760069445	5DB1F71B0002028R	1254	e20190927_190034_008232
3561088817	5DB1F71B0002028R	1254	e20190927_190034_008232
4845992467	5DB1F71B0002028R	1254	e20190927_190034_008232
2256903917	5DB1F71B0002028R	1254	e20190927_190034_008232
9841671329	5DB1F71B0002028R	1254	e20190927_190034_008232
7515642921	5DB1F71B0002028R	1254	e20190927_190034_008232
6154560750	5DB1F71B0002028R	1254	e20190927_190034_008232
8165630607	5DB1F71B0002028R	1254	e20190927_190034_008232
2493993765	5DB1F71B0002028R	1254	e20190927_190034_008232
4023858374	5DB1F71B0002028R	1254	e20190927_190034_008232
8228771464	5DB1F71B0002028R	1254	e20190927_190034_008232
7421066480	5DB1F71B0002028R	1254	e20190927_190034_008232
2824685574	5DB1F71B0002028R	1254	e20190927_190034_008232
2035522362	5DB1F71B0002028R	1254	e20190927_190034_008232
0333472468	5DB1F71B0002028R	1254	e20190927_190034_008232
9657130647	5DB1F71B0002028R	1254	e20190927_190034_008232
5737150656	5DB1F71B0002028R	1254	e20190927_190034_008232
8765578673	5DB1F71B0002028R	1254	e20190927_190034_008232
1180504531	5DB1F71B0002028R	1254	e20190927_190034_008232
7537896878	5DB1F71B0002028R	1254	e20190927_190034_008232
6996788646	5DB1F71B0002028R	1254	e20190927_190034_008232
2265933378	5DB1F71B0002028R	1254	e20190927_190034_008232
6836145693	5DB1F71B0002028R	1254	e20190927_190034_008232
3974312534	5DB1F71B0002028R	1254	e20190927_190034_008232
8851992086	5DB1F71B0002028R	1254	e20190927_190034_008232
0219167202	5DB1F71B0002028R	1254	e20190927_190034_008232
5538754860	5DB1F71B0002028R	1254	e20190927_190034_008232
0383508553	5DB1F71B0002028R	1254	e20190927_190034_008232
1019956322	5DB1F71B0002028R	1254	e20190927_190034_008232
0196858624	5DB1F71B0002028R	1254	e20190927_190034_008232
9743702040	5DB1F71B0002028R	1254	e20190927_190034_008232
7473593554	5DB1F71B0002028R	1254	e20190927_190034_008232
6762383238	5DB1F71B0002028R	1254	e20190927_190034_008232
7246753477	5DB1F71B0002028R	1254	e20190927_190034_008232
0329018824	5DB1F71B0002028R	1254	e20190927_190034_008232
7788116122	5DB1F71B0002028R	1254	e20190927_190034_008232
4744011510	5DB1F71B0002028R	1254	e20190927_190034_008232
7742813173	5DB1F71B0002028R	1254	e20190927_190034_008232
2863640380	5DB1F71B0002028R	1254	e20190927_190034_008232
2095710934	5DB1F71B0002028R	1254	e20190927_190034_008232
0614312875	5DB1F71B0002028R	1254	e20190927_190034_008232
9008645026	5DB1F71B0002028R	1254	e20190927_190034_008232
1519128199	5DB1F71B0002028R	1254	e20190927_190034_008232
1687635745	5DB1F71B0002028R	1254	e20190927_190034_008232
4373819592	5DB1F71B0002028R	1254	e20190927_190034_008232
1192148387	5DB1F71B0002028R	1254	e20190927_190034_008232
4234952261	5DB1F71B0002028R	1254	e20190927_190034_008232
4227157596	5DB1F71B0002028R	1254	e20190927_190034_008232
3043286868	5DB1F71B0002028R	1254	e20190927_190034_008232
8190692743	5DB1F71B0002028R	1254	e20190927_190034_008232
1881949303	5DB1F71B0002028R	1254	e20190927_190034_008232
3165157305	5DB1F71B0002028R	1254	e20190927_190034_008232
4749620287	5DB1F71B0002028R	1254	e20190927_190034_008232
0409567864	5DB1F71B0002028R	1254	e20190927_190034_008232
0173246249	5DB1F71B0002028R	1254	e20190927_190034_008232
4130932304	5DB1F71B0002028R	1254	e20190927_190034_008232
9032757519	5DB1F71B0002028R	1254	e20190927_190034_008232
1866798524	5DB1F71B0002028R	1254	e20190927_190034_008232
4813884568	5DB1F71B0002028R	1254	e20190927_190034_008232
2224798019	5DB1F71B0002028R	1254	e20190927_190034_008232
0511097600	5DB1F71B0002028R	1254	e20190927_190034_008232
7440390184	5DB1F71B0002028R	1254	e20190927_190034_008232
6103614809	5DB1F71B0002028R	1254	e20190927_190034_008232
5760156216	5DB1F71B0002028R	1254	e20190927_190034_008232
6640696008	5DB1F71B0002028R	1254	e20190927_190034_008232
9414474997	5DB1F71B0002028R	1254	e20190927_190034_008232
9456456030	5DB1F71B0002028R	1254	e20190927_190034_008232
0613498165	5DB1F71B0002028R	1254	e20190927_190034_008232
8358052541	5DB1F71B0002028R	1254	e20190927_190034_008232
0788000971	5DB1F71B0002028R	1254	e20190927_190034_008232
1407315226	5DB1F71B0002028R	1254	e20190927_190034_008232
9973414195	5DB1F71B0002028R	1254	e20190927_190034_008232
4546003732	5DB1F71B0002028R	1254	e20190927_190034_008232
2539620032	5DB1F71B0002028R	1254	e20190927_190034_008232
3968195800	5DB1F71B0002028R	1254	e20190927_190034_008232
1740856279	5DB1F71B0002028R	1254	e20190927_190034_008232
0711299658	5DB1F71B0002028R	1254	e20190927_190034_008232
7825578387	5DB1F71B0002028R	1254	e20190927_190034_008232
7001018284	5DB1F71B0002028R	1254	e20190927_190034_008232
4370623613	5DB1F71B0002028R	1254	e20190927_190034_008232
0301772863	5DB1F71B0002028R	1254	e20190927_190034_008232
4036470756	5DB1F71B0002028R	1254	e20190927_190034_008232
1583846935	5DB1F71B0002028R	1254	e20190927_190034_008232
3881717741	5DB1F71B0002028R	1254	e20190927_190034_008232
5053627953	5DB1F71B0002028R	1254	e20190927_190034_008232
9215046600	5DB1F71B0002028R	1254	e20190927_190034_008232
8158278188	5DB1F71B0002028R	1254	e20190927_190034_008232
5299576965	5DB1F71B0002028R	1254	e20190927_190034_008232
5729834904	5DB1F71B0002028R	1254	e20190927_190034_008232
9052138015	5DB1F71B0002028R	1254	e20190927_190034_008232
4794592671	5DB1F71B0002028R	1254	e20190927_190034_008232
9311028627	5DB1F71B0002028R	1254	e20190927_190034_008232
1662278746	5DB1F71B0002028R	1254	e20190927_190034_008232
4345525235	5DB1F71B0002028R	1254	e20190927_190034_008232
3532157254	5DB1F71B0002028R	1254	e20190927_190034_008232
3739264342	5DB1F71B0002028R	1254	e20190927_190034_008232
1873400532	5DB1F71B0002028R	1254	e20190927_190034_008232
2790061949	5DB1F71B0002028R	1254	e20190927_190034_008232
6465891348	5DB1F71B0002028R	1254	e20190927_190034_008232
7058475185	5DB1F71B0002028R	1254	e20190927_190034_008232
2730708528	5DB1F71B0002028R	1254	e20190927_190034_008232
8714035600	5DB1F71B0002028R	1254	e20190927_190034_008232
0008395410	5DB1F71B0002028R	1254	e20190927_190034_008232
1034033636	5DB1F71B0002028R	1254	e20190927_190034_008232
1138046137	5DB1F71B0002028R	1254	e20190927_190034_008232
9934093425	5DB1F71B0002028R	1254	e20190927_190034_008232
9466607709	5DB1F71B0002028R	1254	e20190927_190034_008232
9186666444	5DB1F71B0002028R	1254	e20190927_190034_008232
7671542722	5DB1F71B0002028R	1254	e20190927_190034_008232
8091480555	5DB1F71B0002028R	1254	e20190927_190034_008232
9985323359	5DB1F71B0002028R	1254	e20190927_190034_008232
7553717150	5DB1F71B0002028R	1254	e20190927_190034_008232
7334353233	5DB1F71B0002028R	1254	e20190927_190034_008232
4871693439	5DB1F71B0002028R	1254	e20190927_190034_008232
7129884768	5DB1F71B0002028R	1254	e20190927_190034_008232
2730142494	5DB1F71B0002028R	1254	e20190927_190034_008232
2617233446	5DB1F71B0002028R	1254	e20190927_190034_008232
7870726982	5DB1F71B0002028R	1254	e20190927_190034_008232
3707047190	5DB1F71B0002028R	1254	e20190927_190034_008232
0060507422	5DB1F71B0002028R	1254	e20190927_190034_008232
7423237167	5DB1F71B0002028R	1254	e20190927_190034_008232
4221549155	5DB1F71B0002028R	1254	e20190927_190034_008232
4772991426	5DB1F71B0002028R	1254	e20190927_190034_008232
4476640743	5DB1F71B0002028R	1254	e20190927_190034_008232
6856931403	5DB1F71B0002028R	1254	e20190927_190034_008232
3326747068	5DB1F71B0002028R	1254	e20190927_190034_008232
5200014201	5DB1F71B0002028R	1254	e20190927_190034_008232
2593548483	5DB1F71B0002028R	1254	e20190927_190034_008232
1732328384	5DB1F71B0002028R	1254	e20190927_190034_008232
3190205236	5DB1F71B0002028R	1254	e20190927_190034_008232
4349226956	5DB1F71B0002028R	1254	e20190927_190034_008232
3001539588	5DB1F71B0002028R	1254	e20190927_190034_008232
