"","chunk_info","Answer","nvotes","sumvotes","ChildID","filename"
"1111_1 1538590831.mp3 28751.77 0","1111_1 1538590831.mp3 28751.77 0","Non-Canonical","3","5","1111_1","1538590831.mp3"
"1111_1 1544439352.mp3 35586.01 4","1111_1 1544439352.mp3 35586.01 4","Non-Canonical","5","5","1111_1","1544439352.mp3"
"1111_1 1546590499.mp3 25361.25 1","1111_1 1546590499.mp3 25361.25 1","Non-Canonical","4","5","1111_1","1546590499.mp3"
"1111_1 1551588316.mp3 25444.72 0","1111_1 1551588316.mp3 25444.72 0","Junk","4","5","1111_1","1551588316.mp3"
"1111_1 1556464332.mp3 20424.85 1","1111_1 1556464332.mp3 20424.85 1","Non-Canonical","3","5","1111_1","1556464332.mp3"
"1111_1 1565037454.mp3 21918.24 1","1111_1 1565037454.mp3 21918.24 1","Non-Canonical","4","5","1111_1","1565037454.mp3"
"1111_1 1588692555.mp3 29873.09 1","1111_1 1588692555.mp3 29873.09 1","","2","5","1111_1","1588692555.mp3"
"1111_1 1610447247.mp3 28770.84 1","1111_1 1610447247.mp3 28770.84 1","Non-Canonical","3","5","1111_1","1610447247.mp3"
"1111_1 1611511693.mp3 32463.11 0","1111_1 1611511693.mp3 32463.11 0","Non-Canonical","3","5","1111_1","1611511693.mp3"
"1111_1 1615248055.mp3 25358.15 0","1111_1 1615248055.mp3 25358.15 0","Non-Canonical","5","5","1111_1","1615248055.mp3"
"1111_1 1616353527.mp3 24847.03 0","1111_1 1616353527.mp3 24847.03 0","Non-Canonical","5","5","1111_1","1616353527.mp3"
"1111_1 1618444229.mp3 8138.92 0","1111_1 1618444229.mp3 8138.92 0","Junk","3","5","1111_1","1618444229.mp3"
"1111_1 1618816807.mp3 19698.92 0","1111_1 1618816807.mp3 19698.92 0","Non-Canonical","3","5","1111_1","1618816807.mp3"
"1111_1 1636182500.mp3 22018.96 1","1111_1 1636182500.mp3 22018.96 1","Non-Canonical","3","5","1111_1","1636182500.mp3"
"1111_1 1642475091.mp3 32438.52 0","1111_1 1642475091.mp3 32438.52 0","Non-Canonical","3","5","1111_1","1642475091.mp3"
"1111_1 1663426009.mp3 40067.89 0","1111_1 1663426009.mp3 40067.89 0","Non-Canonical","3","5","1111_1","1663426009.mp3"
"1111_1 1676188018.mp3 19710.43 2","1111_1 1676188018.mp3 19710.43 2","Canonical","3","5","1111_1","1676188018.mp3"
"1111_1 1676715025.mp3 20617.24 1","1111_1 1676715025.mp3 20617.24 1","Non-Canonical","4","5","1111_1","1676715025.mp3"
"1111_1 1684775406.mp3 29873.09 0","1111_1 1684775406.mp3 29873.09 0","Non-Canonical","4","5","1111_1","1684775406.mp3"
"1111_1 1688163310.mp3 22056.47 1","1111_1 1688163310.mp3 22056.47 1","Non-Canonical","4","5","1111_1","1688163310.mp3"
"1111_1 1695450423.mp3 28823.18 0","1111_1 1695450423.mp3 28823.18 0","Non-Canonical","4","5","1111_1","1695450423.mp3"
"1111_1 1705140566.mp3 35776.93 1","1111_1 1705140566.mp3 35776.93 1","Non-Canonical","3","5","1111_1","1705140566.mp3"
"1111_1 1707916548.mp3 22064.92 0","1111_1 1707916548.mp3 22064.92 0","","2","5","1111_1","1707916548.mp3"
"1111_1 1710453815.mp3 24878.22 0","1111_1 1710453815.mp3 24878.22 0","Junk","4","5","1111_1","1710453815.mp3"
"1111_1 1726505621.mp3 35894.39 0","1111_1 1726505621.mp3 35894.39 0","","2","5","1111_1","1726505621.mp3"
"1111_1 1732578823.mp3 22745.17 0","1111_1 1732578823.mp3 22745.17 0","","2","5","1111_1","1732578823.mp3"
"1111_1 1732851151.mp3 8181.01 1","1111_1 1732851151.mp3 8181.01 1","Non-Canonical","3","5","1111_1","1732851151.mp3"
"1111_1 1741830273.mp3 19716.11 1","1111_1 1741830273.mp3 19716.11 1","Non-Canonical","4","5","1111_1","1741830273.mp3"
"1111_1 1774402964.mp3 35642.68 2","1111_1 1774402964.mp3 35642.68 2","Non-Canonical","5","5","1111_1","1774402964.mp3"
"1111_1 1792860910.mp3 29816.85 1","1111_1 1792860910.mp3 29816.85 1","Non-Canonical","4","5","1111_1","1792860910.mp3"
"1111_1 1800571390.mp3 6645.97 2","1111_1 1800571390.mp3 6645.97 2","Non-Canonical","4","5","1111_1","1800571390.mp3"
"1111_1 1808123443.mp3 21956.87 0","1111_1 1808123443.mp3 21956.87 0","","2","5","1111_1","1808123443.mp3"
"1111_1 1815602697.mp3 40133.22 1","1111_1 1815602697.mp3 40133.22 1","Non-Canonical","3","5","1111_1","1815602697.mp3"
"1111_1 1828398345.mp3 28782.81 1","1111_1 1828398345.mp3 28782.81 1","","2","5","1111_1","1828398345.mp3"
"1111_1 1857404173.mp3 25097.62 0","1111_1 1857404173.mp3 25097.62 0","","2","5","1111_1","1857404173.mp3"
"1111_1 1860668153.mp3 32439.38 1","1111_1 1860668153.mp3 32439.38 1","Non-Canonical","5","5","1111_1","1860668153.mp3"
"1111_1 1868316316.mp3 32440.98 1","1111_1 1868316316.mp3 32440.98 1","Non-Canonical","5","5","1111_1","1868316316.mp3"
"1111_1 1881380775.mp3 35905.9 1","1111_1 1881380775.mp3 35905.9 1","Non-Canonical","3","5","1111_1","1881380775.mp3"
"1111_1 1916216929.mp3 35768.25 0","1111_1 1916216929.mp3 35768.25 0","Non-Canonical","3","5","1111_1","1916216929.mp3"
"1111_1 1919516727.mp3 6561.26 1","1111_1 1919516727.mp3 6561.26 1","","2","5","1111_1","1919516727.mp3"
"1111_1 1919821263.mp3 20614.68 0","1111_1 1919821263.mp3 20614.68 0","Junk","3","5","1111_1","1919821263.mp3"
"1111_1 1920622288.mp3 20435.57 2","1111_1 1920622288.mp3 20435.57 2","Non-Canonical","4","5","1111_1","1920622288.mp3"
"1111_1 1924414855.mp3 21946.13 0","1111_1 1924414855.mp3 21946.13 0","","2","5","1111_1","1924414855.mp3"
"1111_1 1928872433.mp3 6738.84 1","1111_1 1928872433.mp3 6738.84 1","","2","5","1111_1","1928872433.mp3"
"1111_1 1946916435.mp3 6772.37 3","1111_1 1946916435.mp3 6772.37 3","Non-Canonical","3","5","1111_1","1946916435.mp3"
"1111_1 1953301037.mp3 24860.19 0","1111_1 1953301037.mp3 24860.19 0","Non-Canonical","3","5","1111_1","1953301037.mp3"
"1111_1 1977505610.mp3 36086.16 0","1111_1 1977505610.mp3 36086.16 0","Non-Canonical","4","5","1111_1","1977505610.mp3"
"1111_1 1978315492.mp3 35609.33 0","1111_1 1978315492.mp3 35609.33 0","Non-Canonical","4","5","1111_1","1978315492.mp3"
"1111_1 1987621429.mp3 25097.62 5","1111_1 1987621429.mp3 25097.62 5","Junk","5","5","1111_1","1987621429.mp3"
"1111_1 1989923079.mp3 24999.48 0","1111_1 1989923079.mp3 24999.48 0","Laughing","4","5","1111_1","1989923079.mp3"
"1111_1 1991308206.mp3 20517.76 0","1111_1 1991308206.mp3 20517.76 0","","2","5","1111_1","1991308206.mp3"
"1111_1 2003136725.mp3 35872.92 0","1111_1 2003136725.mp3 35872.92 0","Non-Canonical","4","5","1111_1","2003136725.mp3"
"1111_1 2030866244.mp3 35528.79 0","1111_1 2030866244.mp3 35528.79 0","Non-Canonical","3","5","1111_1","2030866244.mp3"
"1111_1 2054923153.mp3 28627.95 1","1111_1 2054923153.mp3 28627.95 1","Junk","3","5","1111_1","2054923153.mp3"
"1111_1 2065070868.mp3 35557.38 1","1111_1 2065070868.mp3 35557.38 1","Non-Canonical","5","5","1111_1","2065070868.mp3"
"1111_1 2065758339.mp3 35586.01 2","1111_1 2065758339.mp3 35586.01 2","Non-Canonical","4","5","1111_1","2065758339.mp3"
"1111_1 2066388834.mp3 44820.52 1","1111_1 2066388834.mp3 44820.52 1","Non-Canonical","4","5","1111_1","2066388834.mp3"
"1111_1 2082204255.mp3 25253.88 0","1111_1 2082204255.mp3 25253.88 0","","2","5","1111_1","2082204255.mp3"
"1111_1 2083054328.mp3 24904.25 0","1111_1 2083054328.mp3 24904.25 0","","2","5","1111_1","2083054328.mp3"
"1111_1 2092658065.mp3 20424.85 0","1111_1 2092658065.mp3 20424.85 0","Non-Canonical","3","5","1111_1","2092658065.mp3"
"1111_1 2098304116.mp3 8117.5 0","1111_1 2098304116.mp3 8117.5 0","","2","5","1111_1","2098304116.mp3"
"1111_1 2108958260.mp3 28714.77 0","1111_1 2108958260.mp3 28714.77 0","Non-Canonical","4","5","1111_1","2108958260.mp3"
"1111_1 2115612839.mp3 24999.48 2","1111_1 2115612839.mp3 24999.48 2","Non-Canonical","3","5","1111_1","2115612839.mp3"
"1111_1 2133897571.mp3 22696.65 0","1111_1 2133897571.mp3 22696.65 0","Junk","4","5","1111_1","2133897571.mp3"
"1111_1 2154031602.mp3 19678.54 2","1111_1 2154031602.mp3 19678.54 2","","2","5","1111_1","2154031602.mp3"
"1111_1 2169593740.mp3 19690.08 0","1111_1 2169593740.mp3 19690.08 0","Junk","4","5","1111_1","2169593740.mp3"
"1111_1 2186452746.mp3 8236.1 4","1111_1 2186452746.mp3 8236.1 4","","2","5","1111_1","2186452746.mp3"
"1111_1 2217457145.mp3 28729.51 1","1111_1 2217457145.mp3 28729.51 1","","2","5","1111_1","2217457145.mp3"
"1111_1 2224419668.mp3 19660.12 0","1111_1 2224419668.mp3 19660.12 0","Non-Canonical","4","5","1111_1","2224419668.mp3"
"1111_1 2228729840.mp3 32499.06 1","1111_1 2228729840.mp3 32499.06 1","Crying","3","5","1111_1","2228729840.mp3"
"1111_1 2236472435.mp3 35688.97 0","1111_1 2236472435.mp3 35688.97 0","Non-Canonical","3","5","1111_1","2236472435.mp3"
"1111_1 2237703938.mp3 6562.68 3","1111_1 2237703938.mp3 6562.68 3","Non-Canonical","3","5","1111_1","2237703938.mp3"
"1111_1 2254204676.mp3 24965.51 2","1111_1 2254204676.mp3 24965.51 2","Non-Canonical","4","5","1111_1","2254204676.mp3"
"1111_1 2281339945.mp3 22108.28 1","1111_1 2281339945.mp3 22108.28 1","Non-Canonical","3","5","1111_1","2281339945.mp3"
"1111_1 2290194786.mp3 25088.26 1","1111_1 2290194786.mp3 25088.26 1","Non-Canonical","4","5","1111_1","2290194786.mp3"
"1111_1 2290771467.mp3 35402.54 0","1111_1 2290771467.mp3 35402.54 0","Non-Canonical","4","5","1111_1","2290771467.mp3"
"1111_1 2291332141.mp3 35368.11 4","1111_1 2291332141.mp3 35368.11 4","Crying","3","5","1111_1","2291332141.mp3"
"1111_1 2313227123.mp3 8190.91 2","1111_1 2313227123.mp3 8190.91 2","Non-Canonical","4","5","1111_1","2313227123.mp3"
"1111_1 2325436997.mp3 35796.41 1","1111_1 2325436997.mp3 35796.41 1","","2","5","1111_1","2325436997.mp3"
"1111_1 2325903572.mp3 22064.92 1","1111_1 2325903572.mp3 22064.92 1","Non-Canonical","4","5","1111_1","2325903572.mp3"
"1111_1 2328043816.mp3 24898.68 0","1111_1 2328043816.mp3 24898.68 0","Non-Canonical","5","5","1111_1","2328043816.mp3"
"1111_1 2329522407.mp3 19695.58 2","1111_1 2329522407.mp3 19695.58 2","Crying","3","5","1111_1","2329522407.mp3"
"1111_1 2335801353.mp3 29903.52 0","1111_1 2335801353.mp3 29903.52 0","Non-Canonical","4","5","1111_1","2335801353.mp3"
"1111_1 2345494453.mp3 35483.79 4","1111_1 2345494453.mp3 35483.79 4","Non-Canonical","3","5","1111_1","2345494453.mp3"
"1111_1 2355909551.mp3 25111.5 0","1111_1 2355909551.mp3 25111.5 0","Non-Canonical","3","5","1111_1","2355909551.mp3"
"1111_1 2361390677.mp3 20622.25 0","1111_1 2361390677.mp3 20622.25 0","Non-Canonical","3","5","1111_1","2361390677.mp3"
"1111_1 2380845514.mp3 28804.32 1","1111_1 2380845514.mp3 28804.32 1","Non-Canonical","3","5","1111_1","2380845514.mp3"
"1111_1 2383371120.mp3 8236.1 1","1111_1 2383371120.mp3 8236.1 1","Non-Canonical","3","5","1111_1","2383371120.mp3"
"1111_1 2386334725.mp3 19586.15 2","1111_1 2386334725.mp3 19586.15 2","Non-Canonical","4","5","1111_1","2386334725.mp3"
"1111_1 2391763124.mp3 24976.79 0","1111_1 2391763124.mp3 24976.79 0","Junk","3","5","1111_1","2391763124.mp3"
"1111_1 2392966018.mp3 8190.91 0","1111_1 2392966018.mp3 8190.91 0","Non-Canonical","3","5","1111_1","2392966018.mp3"
"1111_1 2406607789.mp3 25361.25 0","1111_1 2406607789.mp3 25361.25 0","Non-Canonical","5","5","1111_1","2406607789.mp3"
"1111_1 2418727353.mp3 21914.71 1","1111_1 2418727353.mp3 21914.71 1","Non-Canonical","4","5","1111_1","2418727353.mp3"
"1111_1 2424719016.mp3 19697.78 2","1111_1 2424719016.mp3 19697.78 2","Non-Canonical","3","5","1111_1","2424719016.mp3"
"1111_1 2438744431.mp3 25320.47 0","1111_1 2438744431.mp3 25320.47 0","Non-Canonical","4","5","1111_1","2438744431.mp3"
"1111_1 2447274095.mp3 40365.35 1","1111_1 2447274095.mp3 40365.35 1","Junk","4","5","1111_1","2447274095.mp3"
"1111_1 2448148187.mp3 22079.56 1","1111_1 2448148187.mp3 22079.56 1","Non-Canonical","4","5","1111_1","2448148187.mp3"
"1111_1 2463005052.mp3 32463.11 1","1111_1 2463005052.mp3 32463.11 1","Non-Canonical","4","5","1111_1","2463005052.mp3"
"1111_1 2466239119.mp3 6384.51 0","1111_1 2466239119.mp3 6384.51 0","Non-Canonical","5","5","1111_1","2466239119.mp3"
"1111_1 2468895000.mp3 25025.51 0","1111_1 2468895000.mp3 25025.51 0","Laughing","4","5","1111_1","2468895000.mp3"
"1111_1 2471724248.mp3 20458.42 1","1111_1 2471724248.mp3 20458.42 1","","2","5","1111_1","2471724248.mp3"
"1111_1 2473637446.mp3 24934.71 1","1111_1 2473637446.mp3 24934.71 1","Laughing","3","5","1111_1","2473637446.mp3"
"1111_1 2478067239.mp3 35386.67 2","1111_1 2478067239.mp3 35386.67 2","Junk","3","5","1111_1","2478067239.mp3"
"1111_1 2482437722.mp3 35434.9 1","1111_1 2482437722.mp3 35434.9 1","Non-Canonical","5","5","1111_1","2482437722.mp3"
"1111_1 2500295369.mp3 28455.82 1","1111_1 2500295369.mp3 28455.82 1","Junk","3","5","1111_1","2500295369.mp3"
"1111_1 2515661732.mp3 29935.75 2","1111_1 2515661732.mp3 29935.75 2","Non-Canonical","3","5","1111_1","2515661732.mp3"
"1111_1 2520880734.mp3 35700.99 0","1111_1 2520880734.mp3 35700.99 0","","2","5","1111_1","2520880734.mp3"
"1111_1 2526109283.mp3 35942.04 1","1111_1 2526109283.mp3 35942.04 1","Non-Canonical","4","5","1111_1","2526109283.mp3"
"1111_1 2536595376.mp3 35468.03 0","1111_1 2536595376.mp3 35468.03 0","Non-Canonical","3","5","1111_1","2536595376.mp3"
"1111_1 2538005099.mp3 35688.97 1","1111_1 2538005099.mp3 35688.97 1","Non-Canonical","5","5","1111_1","2538005099.mp3"
"1111_1 2545684267.mp3 35884 0","1111_1 2545684267.mp3 35884 0","Non-Canonical","3","5","1111_1","2545684267.mp3"
"1111_1 2549651852.mp3 35384.74 0","1111_1 2549651852.mp3 35384.74 0","","2","5","1111_1","2549651852.mp3"
"1111_1 2554662653.mp3 25095.43 1","1111_1 2554662653.mp3 25095.43 1","Non-Canonical","5","5","1111_1","2554662653.mp3"
"1111_1 2556840619.mp3 35928.33 2","1111_1 2556840619.mp3 35928.33 2","","2","5","1111_1","2556840619.mp3"
"1111_1 2568402508.mp3 35808.9 2","1111_1 2568402508.mp3 35808.9 2","Non-Canonical","4","5","1111_1","2568402508.mp3"
"1111_1 2597489770.mp3 20502.65 0","1111_1 2597489770.mp3 20502.65 0","Non-Canonical","3","5","1111_1","2597489770.mp3"
"1111_1 2598238467.mp3 28948.61 2","1111_1 2598238467.mp3 28948.61 2","Junk","4","5","1111_1","2598238467.mp3"
"1111_1 2613989705.mp3 6258.74 1","1111_1 2613989705.mp3 6258.74 1","Non-Canonical","3","5","1111_1","2613989705.mp3"
"1111_1 2625398846.mp3 49673.88 1","1111_1 2625398846.mp3 49673.88 1","Junk","4","5","1111_1","2625398846.mp3"
"1111_1 2644353416.mp3 22137.77 1","1111_1 2644353416.mp3 22137.77 1","","2","5","1111_1","2644353416.mp3"
"1111_1 2647080542.mp3 8076.29 0","1111_1 2647080542.mp3 8076.29 0","Non-Canonical","3","5","1111_1","2647080542.mp3"
"1111_1 2647938605.mp3 35895.26 1","1111_1 2647938605.mp3 35895.26 1","Non-Canonical","3","5","1111_1","2647938605.mp3"
"1111_1 2673340559.mp3 35401.5 0","1111_1 2673340559.mp3 35401.5 0","Non-Canonical","5","5","1111_1","2673340559.mp3"
"1111_1 2674863955.mp3 6673.55 1","1111_1 2674863955.mp3 6673.55 1","Non-Canonical","3","5","1111_1","2674863955.mp3"
"1111_1 2676988652.mp3 35517.82 2","1111_1 2676988652.mp3 35517.82 2","Non-Canonical","4","5","1111_1","2676988652.mp3"
"1111_1 2678041600.mp3 6444.12 0","1111_1 2678041600.mp3 6444.12 0","Junk","3","5","1111_1","2678041600.mp3"
"1111_1 2682986035.mp3 32363.14 1","1111_1 2682986035.mp3 32363.14 1","Non-Canonical","3","5","1111_1","2682986035.mp3"
"1111_1 2683479777.mp3 28814.32 1","1111_1 2683479777.mp3 28814.32 1","","2","5","1111_1","2683479777.mp3"
"1111_1 2695645764.mp3 35483.79 3","1111_1 2695645764.mp3 35483.79 3","Non-Canonical","4","5","1111_1","2695645764.mp3"
"1111_1 2695897309.mp3 6664.32 0","1111_1 2695897309.mp3 6664.32 0","Non-Canonical","3","5","1111_1","2695897309.mp3"
"1111_1 2698860048.mp3 35932.18 1","1111_1 2698860048.mp3 35932.18 1","","2","5","1111_1","2698860048.mp3"
"1111_1 2702508572.mp3 22029.66 1","1111_1 2702508572.mp3 22029.66 1","Non-Canonical","5","5","1111_1","2702508572.mp3"
"1111_1 2733677621.mp3 8094.99 0","1111_1 2733677621.mp3 8094.99 0","Non-Canonical","5","5","1111_1","2733677621.mp3"
"1111_1 2735660869.mp3 6683.64 3","1111_1 2735660869.mp3 6683.64 3","Non-Canonical","4","5","1111_1","2735660869.mp3"
"1111_1 2762158086.mp3 8189.3 1","1111_1 2762158086.mp3 8189.3 1","Non-Canonical","5","5","1111_1","2762158086.mp3"
"1111_1 2773718116.mp3 6772.37 0","1111_1 2773718116.mp3 6772.37 0","Non-Canonical","4","5","1111_1","2773718116.mp3"
"1111_1 2790318397.mp3 28764.47 0","1111_1 2790318397.mp3 28764.47 0","Non-Canonical","3","5","1111_1","2790318397.mp3"
"1111_1 2806427435.mp3 39983.22 0","1111_1 2806427435.mp3 39983.22 0","","2","5","1111_1","2806427435.mp3"
"1111_1 2806462368.mp3 35434.9 0","1111_1 2806462368.mp3 35434.9 0","Non-Canonical","5","5","1111_1","2806462368.mp3"
"1111_1 2818380183.mp3 35669.1 1","1111_1 2818380183.mp3 35669.1 1","Non-Canonical","4","5","1111_1","2818380183.mp3"
"1111_1 2820249563.mp3 35517.82 4","1111_1 2820249563.mp3 35517.82 4","Non-Canonical","4","5","1111_1","2820249563.mp3"
"1111_1 2820852949.mp3 19658.49 0","1111_1 2820852949.mp3 19658.49 0","Non-Canonical","3","5","1111_1","2820852949.mp3"
"1111_1 2830952848.mp3 6298.02 0","1111_1 2830952848.mp3 6298.02 0","Non-Canonical","3","5","1111_1","2830952848.mp3"
"1111_1 2833591344.mp3 28810.42 0","1111_1 2833591344.mp3 28810.42 0","Non-Canonical","3","5","1111_1","2833591344.mp3"
"1111_1 2852002148.mp3 35953.92 1","1111_1 2852002148.mp3 35953.92 1","Non-Canonical","3","5","1111_1","2852002148.mp3"
"1111_1 2853356368.mp3 35669.1 3","1111_1 2853356368.mp3 35669.1 3","Non-Canonical","4","5","1111_1","2853356368.mp3"
"1111_1 2859798692.mp3 22075.38 0","1111_1 2859798692.mp3 22075.38 0","Non-Canonical","3","5","1111_1","2859798692.mp3"
"1111_1 2878637055.mp3 32511.49 2","1111_1 2878637055.mp3 32511.49 2","Junk","4","5","1111_1","2878637055.mp3"
"1111_1 2880482205.mp3 25400.54 0","1111_1 2880482205.mp3 25400.54 0","Non-Canonical","3","5","1111_1","2880482205.mp3"
"1111_1 2884206835.mp3 25097.05 0","1111_1 2884206835.mp3 25097.05 0","Laughing","4","5","1111_1","2884206835.mp3"
"1111_1 2885063392.mp3 36086.16 2","1111_1 2885063392.mp3 36086.16 2","Non-Canonical","5","5","1111_1","2885063392.mp3"
"1111_1 2887563595.mp3 35808.9 0","1111_1 2887563595.mp3 35808.9 0","","2","5","1111_1","2887563595.mp3"
"1111_1 2888304618.mp3 28748.83 1","1111_1 2888304618.mp3 28748.83 1","Non-Canonical","5","5","1111_1","2888304618.mp3"
"1111_1 2898427466.mp3 32438.52 1","1111_1 2898427466.mp3 32438.52 1","Non-Canonical","3","5","1111_1","2898427466.mp3"
"1111_1 2915317391.mp3 25097.62 3","1111_1 2915317391.mp3 25097.62 3","Non-Canonical","3","5","1111_1","2915317391.mp3"
"1111_1 2961431344.mp3 25396.42 0","1111_1 2961431344.mp3 25396.42 0","Non-Canonical","5","5","1111_1","2961431344.mp3"
"1111_1 2965058759.mp3 25044.58 1","1111_1 2965058759.mp3 25044.58 1","","2","5","1111_1","2965058759.mp3"
"1111_1 2981380248.mp3 35609.33 2","1111_1 2981380248.mp3 35609.33 2","Non-Canonical","5","5","1111_1","2981380248.mp3"
"1111_1 2982438747.mp3 22124.5 1","1111_1 2982438747.mp3 22124.5 1","Non-Canonical","4","5","1111_1","2982438747.mp3"
"1111_1 2997714211.mp3 8157.98 1","1111_1 2997714211.mp3 8157.98 1","","2","5","1111_1","2997714211.mp3"
"1111_1 2998568587.mp3 20624.3 0","1111_1 2998568587.mp3 20624.3 0","Non-Canonical","5","5","1111_1","2998568587.mp3"
"1111_1 2999197616.mp3 19567.08 2","1111_1 2999197616.mp3 19567.08 2","Non-Canonical","5","5","1111_1","2999197616.mp3"
"1111_1 3008474635.mp3 19568.11 2","1111_1 3008474635.mp3 19568.11 2","Non-Canonical","3","5","1111_1","3008474635.mp3"
"1111_1 3027337942.mp3 21970.24 2","1111_1 3027337942.mp3 21970.24 2","Non-Canonical","5","5","1111_1","3027337942.mp3"
"1111_1 3034627312.mp3 35368.11 2","1111_1 3034627312.mp3 35368.11 2","Junk","3","5","1111_1","3034627312.mp3"
"1111_1 3034829731.mp3 20522.21 1","1111_1 3034829731.mp3 20522.21 1","Non-Canonical","5","5","1111_1","3034829731.mp3"
"1111_1 3042922589.mp3 20437.55 1","1111_1 3042922589.mp3 20437.55 1","Junk","3","5","1111_1","3042922589.mp3"
"1111_1 3047032315.mp3 22006.9 1","1111_1 3047032315.mp3 22006.9 1","Non-Canonical","3","5","1111_1","3047032315.mp3"
"1111_1 3069197765.mp3 22017.22 1","1111_1 3069197765.mp3 22017.22 1","","2","5","1111_1","3069197765.mp3"
"1111_1 3084564342.mp3 28873.74 1","1111_1 3084564342.mp3 28873.74 1","Non-Canonical","3","5","1111_1","3084564342.mp3"
"1111_1 3085044146.mp3 35919.27 1","1111_1 3085044146.mp3 35919.27 1","Non-Canonical","3","5","1111_1","3085044146.mp3"
"1111_1 3086668156.mp3 21988.45 0","1111_1 3086668156.mp3 21988.45 0","Non-Canonical","3","5","1111_1","3086668156.mp3"
"1111_1 3102532182.mp3 22137.77 0","1111_1 3102532182.mp3 22137.77 0","Junk","5","5","1111_1","3102532182.mp3"
"1111_1 3108487505.mp3 35919.27 0","1111_1 3108487505.mp3 35919.27 0","Non-Canonical","5","5","1111_1","3108487505.mp3"
"1111_1 3112736167.mp3 32511.49 1","1111_1 3112736167.mp3 32511.49 1","Non-Canonical","5","5","1111_1","3112736167.mp3"
"1111_1 3113124174.mp3 19697.78 1","1111_1 3113124174.mp3 19697.78 1","Non-Canonical","4","5","1111_1","3113124174.mp3"
"1111_1 3114148510.mp3 32371.58 1","1111_1 3114148510.mp3 32371.58 1","Non-Canonical","3","5","1111_1","3114148510.mp3"
"1111_1 3115179951.mp3 21932.35 1","1111_1 3115179951.mp3 21932.35 1","","2","5","1111_1","3115179951.mp3"
"1111_1 3136327374.mp3 27477.37 0","1111_1 3136327374.mp3 27477.37 0","Junk","4","5","1111_1","3136327374.mp3"
"1111_1 3140404865.mp3 28728.11 1","1111_1 3140404865.mp3 28728.11 1","Non-Canonical","4","5","1111_1","3140404865.mp3"
"1111_1 3145994189.mp3 35693.93 0","1111_1 3145994189.mp3 35693.93 0","Non-Canonical","5","5","1111_1","3145994189.mp3"
"1111_1 3148872236.mp3 25142 1","1111_1 3148872236.mp3 25142 1","Non-Canonical","5","5","1111_1","3148872236.mp3"
"1111_1 3156374308.mp3 32368.46 3","1111_1 3156374308.mp3 32368.46 3","","2","5","1111_1","3156374308.mp3"
"1111_1 3158147163.mp3 28810.42 1","1111_1 3158147163.mp3 28810.42 1","Non-Canonical","4","5","1111_1","3158147163.mp3"
"1111_1 3173135167.mp3 25100.18 0","1111_1 3173135167.mp3 25100.18 0","Junk","4","5","1111_1","3173135167.mp3"
